mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score
individual,P19,arousal,multimodal,knn,10,10,5,eeg_sd__PO8,False,2.084945817799027
individual,P19,arousal,multimodal,knn,10,10,5,eeg_sd__Pz,False,0.24833824888857192
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se__C3,False,0.9161780413896167
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se__C4,False,2.291731897734849
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se__Cz,False,1.5310583094550094
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se__Fz,False,0.4808420934755952
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se__Oz,False,0.744271562229268
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se__PO7,False,0.08884359428425267
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se__PO8,True,4.131811576617129
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se__Pz,False,1.0314269360548716
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hm__C3,False,1.1264688629808148
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hm__C4,False,0.050686842924172505
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hm__Cz,True,2.937043431683039
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hm__Fz,False,0.08971236788503613
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hm__Oz,False,1.1911993858372631
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hm__PO7,False,0.8984594913151469
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hm__PO8,False,2.782154310830372
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hm__Pz,False,0.7127054631672775
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hc__C3,False,2.57520580057578
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hc__C4,False,0.5671609226902248
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hc__Cz,False,2.5801644528531105
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hc__Fz,False,0.9961312119676105
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hc__Oz,False,1.1706373315168133
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hc__PO7,False,1.2020438331924257
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hc__PO8,True,4.777296934408321
individual,P19,arousal,multimodal,knn,10,10,5,eeg_hc__Pz,False,1.1924699682765394
individual,P19,arousal,multimodal,knn,10,10,5,eeg_mf_hz__C3,False,2.6265245565946724
individual,P19,arousal,multimodal,knn,10,10,5,eeg_mf_hz__C4,False,0.7848668795128468
individual,P19,arousal,multimodal,knn,10,10,5,eeg_mf_hz__Cz,False,2.5302720686150812
individual,P19,arousal,multimodal,knn,10,10,5,eeg_mf_hz__Fz,False,0.6057006848437485
individual,P19,arousal,multimodal,knn,10,10,5,eeg_mf_hz__Oz,False,0.28664278571977986
individual,P19,arousal,multimodal,knn,10,10,5,eeg_mf_hz__PO7,False,0.6335415385769871
individual,P19,arousal,multimodal,knn,10,10,5,eeg_mf_hz__PO8,True,4.173343444551883
individual,P19,arousal,multimodal,knn,10,10,5,eeg_mf_hz__Pz,False,2.587489912362889
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_delta__C3,True,3.3446334765322203
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_delta__C4,False,1.5485483581544914
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_delta__Cz,False,1.6217131545832983
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_delta__Fz,False,0.43350822486392454
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_delta__Oz,False,1.4069949874104941
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_delta__PO7,False,0.05023159777660036
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_delta__PO8,True,3.6943407211539347
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_delta__Pz,False,0.31477422939148747
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_delta__C3,False,1.1418598479532647
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_delta__C4,False,1.1562231907812353
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_delta__Cz,False,1.3952767699075384
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_delta__Fz,False,0.5729072656123652
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_delta__Oz,False,0.05363281927818779
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_delta__PO7,False,1.8370590358779402
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_delta__PO8,False,0.21610624303584441
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_delta__Pz,False,0.022441051872214495
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_theta__C3,False,0.42207319912452174
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_theta__C4,False,1.9757324767865008
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_theta__Cz,False,0.4842135203309158
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_theta__Fz,False,1.219878724219
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_theta__Oz,False,0.2509079547276771
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_theta__PO7,False,0.300424206906572
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_theta__PO8,False,2.185258055200931
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_theta__Pz,False,0.13257124984143684
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_theta__C3,False,0.6417430079536437
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_theta__C4,False,1.7214276637759738
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_theta__Cz,False,2.20990049861141
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_theta__Fz,False,0.9195177642287305
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_theta__Oz,False,0.8510393183730668
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_theta__PO7,False,1.1993396445363222
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_theta__PO8,False,0.9655894431521002
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_theta__Pz,False,0.33216705444127276
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_alpha__C3,False,0.6125616731028126
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_alpha__C4,True,3.646050993688842
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_alpha__Cz,False,1.0714202543653848
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_alpha__Fz,False,0.15902939723752954
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_alpha__Oz,False,1.346434887268925
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_alpha__PO7,False,0.6816931686344254
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_alpha__PO8,False,0.04072360882987977
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_alpha__Pz,False,0.39236800470287114
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_alpha__C3,False,0.28255606878823675
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_alpha__C4,False,2.73279090542361
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_alpha__Cz,False,0.4560317415248729
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_alpha__Fz,False,2.377826694915641
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_alpha__Oz,False,0.10081073712976506
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_alpha__PO7,False,0.4713183345414022
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_alpha__PO8,False,1.0647594724292715
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_alpha__Pz,False,0.5812997848305917
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_beta__C3,False,1.6384063228837724
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_beta__C4,False,1.7353176576475733
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_beta__Cz,False,1.082017198317442
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_beta__Fz,False,0.6630961388561634
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_beta__Oz,False,0.5410102026512191
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_beta__PO7,False,1.1352822795313844
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_beta__PO8,False,0.933528204357548
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_beta__Pz,True,3.0610763412124284
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_beta__C3,False,0.1799856728196722
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_beta__C4,False,0.40962791453476166
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_beta__Cz,False,0.6983716919019358
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_beta__Fz,False,0.21187654474756312
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_beta__Oz,False,2.6306355011997584
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_beta__PO7,False,0.45198761044201397
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_beta__PO8,False,0.7511955597625184
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_beta__Pz,False,0.07572831910727267
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_gamma__C3,False,1.4269974610078195
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_gamma__C4,False,0.24156715003933865
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_gamma__Cz,False,0.7182013316709872
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_gamma__Fz,False,1.4553988897603585
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_gamma__Oz,False,0.005799608195390698
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_gamma__PO7,False,1.586223531837
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_gamma__PO8,False,0.44367330764632124
individual,P19,arousal,multimodal,knn,10,10,5,eeg_bp_gamma__Pz,False,0.8342150674748339
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_gamma__C3,False,0.12494524767274252
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_gamma__C4,False,1.0179610854915462
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_gamma__Cz,False,0.2749988057656444
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_gamma__Fz,False,1.518343464819522
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_gamma__Oz,False,0.653085718404549
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_gamma__PO7,False,0.25956391237820164
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_gamma__PO8,False,1.4330538179866164
individual,P19,arousal,multimodal,knn,10,10,5,eeg_se_gamma__Pz,False,0.7794014520313585
individual,P19,arousal,multimodal,knn,10,10,5,video_irisdo_norm_mean,False,1.7797052346880065
individual,P19,arousal,multimodal,knn,10,10,5,video_irisdo_norm_std,False,0.2883534791277717
individual,P19,arousal,multimodal,knn,10,10,5,video_eso_norm_mean,False,0.4322900960872187
individual,P19,arousal,multimodal,knn,10,10,5,video_eso_norm_std,False,0.07643508743960048
individual,P19,arousal,multimodal,knn,10,10,5,video_enso_norm_mean,False,2.177496311567126
individual,P19,arousal,multimodal,knn,10,10,5,video_enso_norm_std,False,0.12327251475871412
individual,P19,arousal,multimodal,knn,10,10,5,video_mnso_norm_mean,True,3.93234866165338
individual,P19,arousal,multimodal,knn,10,10,5,video_mnso_norm_std,False,0.2556691481809758
individual,P19,arousal,multimodal,knn,10,10,5,video_mwo_norm_mean,True,3.4266278272366253
individual,P19,arousal,multimodal,knn,10,10,5,video_mwo_norm_std,False,0.024206403951622064
individual,P19,arousal,multimodal,knn,20,20,1,eeg_sd__C3,False,0.3858835818731098
individual,P19,arousal,multimodal,knn,20,20,1,eeg_sd__C4,False,2.043323337899138
individual,P19,arousal,multimodal,knn,20,20,1,eeg_sd__Cz,False,0.15904021814447286
individual,P19,arousal,multimodal,knn,20,20,1,eeg_sd__Fz,False,0.12306825730584485
individual,P19,arousal,multimodal,knn,20,20,1,eeg_sd__Oz,False,2.1696748981030587
individual,P19,arousal,multimodal,knn,20,20,1,eeg_sd__PO7,False,0.2657697267455961
individual,P19,arousal,multimodal,knn,20,20,1,eeg_sd__PO8,True,3.0876414410467685
individual,P19,arousal,multimodal,knn,20,20,1,eeg_sd__Pz,False,0.44637189712349606
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se__C3,False,0.6510029193046489
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se__C4,True,2.958600881977843
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se__Cz,False,2.0229222212873474
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se__Fz,False,0.8022914954338976
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se__Oz,False,0.7245707896775601
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se__PO7,False,0.09663375092734762
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se__PO8,False,1.9657528661229189
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se__Pz,False,0.9020345247902629
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hm__C3,False,0.33172392564067854
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hm__C4,False,0.035921508465549506
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hm__Cz,False,1.7292645014333339
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hm__Fz,False,0.06391533909337585
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hm__Oz,False,1.4008966025822054
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hm__PO7,False,0.251695200585613
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hm__PO8,False,2.054660730078681
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hm__Pz,False,0.49688722700443483
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hc__C3,True,2.2302022536009063
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hc__C4,False,0.7884793373878718
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hc__Cz,False,2.1209145562076825
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hc__Fz,False,0.6168978615671826
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hc__Oz,False,1.0438046092804967
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hc__PO7,False,0.7278584612677523
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hc__PO8,True,3.565531651960463
individual,P19,arousal,multimodal,knn,20,20,1,eeg_hc__Pz,False,1.331051945271395
individual,P19,arousal,multimodal,knn,20,20,1,eeg_mf_hz__C3,False,2.1607971484935637
individual,P19,arousal,multimodal,knn,20,20,1,eeg_mf_hz__C4,False,0.5195961675578343
individual,P19,arousal,multimodal,knn,20,20,1,eeg_mf_hz__Cz,True,2.4616194267628604
individual,P19,arousal,multimodal,knn,20,20,1,eeg_mf_hz__Fz,False,0.7095436164067014
individual,P19,arousal,multimodal,knn,20,20,1,eeg_mf_hz__Oz,False,0.20434770702005248
individual,P19,arousal,multimodal,knn,20,20,1,eeg_mf_hz__PO7,False,0.5368378536903655
individual,P19,arousal,multimodal,knn,20,20,1,eeg_mf_hz__PO8,True,2.6865429092531645
individual,P19,arousal,multimodal,knn,20,20,1,eeg_mf_hz__Pz,False,1.8917093531307487
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_delta__C3,True,3.1366037337585038
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_delta__C4,False,1.038354407982936
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_delta__Cz,True,2.8057956576292766
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_delta__Fz,False,0.22583437088404446
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_delta__Oz,False,2.1321026304123865
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_delta__PO7,False,0.7736881249063
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_delta__PO8,True,2.870626857803818
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_delta__Pz,False,0.16950824322662333
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_delta__C3,False,1.690071353698742
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_delta__C4,True,2.2727497970959383
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_delta__Cz,False,0.22464567982469
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_delta__Fz,False,0.7907427682446092
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_delta__Oz,False,0.35340070290129766
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_delta__PO7,False,0.6036165521349397
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_delta__PO8,False,0.43426347064326076
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_delta__Pz,False,0.15622140678933816
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_theta__C3,False,0.9085243118510741
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_theta__C4,False,0.6684275327758857
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_theta__Cz,False,1.3391473522661248
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_theta__Fz,False,1.3922047527660122
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_theta__Oz,False,1.164346633819674
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_theta__PO7,False,0.4638169150765274
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_theta__PO8,True,2.9014915261763665
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_theta__Pz,False,0.11825380964007423
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_theta__C3,False,0.06967765652942967
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_theta__C4,False,1.0986816797742167
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_theta__Cz,True,4.797455316904573
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_theta__Fz,False,0.9879161431751236
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_theta__Oz,False,0.559483077424732
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_theta__PO7,False,0.1817005930920837
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_theta__PO8,False,1.3432754771788178
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_theta__Pz,False,0.2661231118246667
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_alpha__C3,False,2.007088671322745
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_alpha__C4,True,3.1973731968385057
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_alpha__Cz,False,1.0471632040155383
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_alpha__Fz,False,0.2644909428370376
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_alpha__Oz,False,1.4456170623279923
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_alpha__PO7,False,1.235322596025342
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_alpha__PO8,False,0.12547758294099953
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_alpha__Pz,False,0.8029268439088973
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_alpha__C3,False,0.8800244252364212
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_alpha__C4,True,4.262309591742279
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_alpha__Cz,False,0.3831984706825077
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_alpha__Fz,True,3.0920189367929423
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_alpha__Oz,False,0.06569067053123394
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_alpha__PO7,False,0.17347604190377225
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_alpha__PO8,False,1.6473285042747727
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_alpha__Pz,False,0.07397394576113887
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_beta__C3,False,0.9596215832378984
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_beta__C4,False,1.6301432009684496
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_beta__Cz,False,0.37474948860705826
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_beta__Fz,False,0.7083537116225012
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_beta__Oz,False,0.8612207828784927
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_beta__PO7,False,2.100554195473987
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_beta__PO8,False,1.008274348985498
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_beta__Pz,True,3.3343829524904143
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_beta__C3,False,0.7194732092909174
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_beta__C4,False,0.29070324801494324
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_beta__Cz,True,2.3256744548461676
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_beta__Fz,False,0.7648508501838379
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_beta__Oz,False,0.8308049814901453
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_beta__PO7,False,0.8575082730280115
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_beta__PO8,False,0.7063159025661582
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_beta__Pz,False,0.8165668162236054
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_gamma__C3,False,0.3513704301549843
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_gamma__C4,False,0.5380001067903609
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_gamma__Cz,False,0.2717229689371895
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_gamma__Fz,False,0.949972019006506
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_gamma__Oz,False,0.4508670585836164
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_gamma__PO7,False,0.9315461834046127
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_gamma__PO8,False,1.749255340208021
individual,P19,arousal,multimodal,knn,20,20,1,eeg_bp_gamma__Pz,False,0.3633210957207756
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_gamma__C3,False,0.6472363415405019
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_gamma__C4,False,0.14764462494185826
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_gamma__Cz,False,1.6474872050883935
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_gamma__Fz,False,0.9766853104294866
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_gamma__Oz,False,0.06917564422233236
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_gamma__PO7,False,0.034275993453497064
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_gamma__PO8,False,0.40902306436517927
individual,P19,arousal,multimodal,knn,20,20,1,eeg_se_gamma__Pz,False,0.7277970247221045
individual,P19,arousal,multimodal,knn,20,20,1,video_irisdo_norm_mean,False,1.020314270049642
individual,P19,arousal,multimodal,knn,20,20,1,video_irisdo_norm_std,False,1.7559558708077845
individual,P19,arousal,multimodal,knn,20,20,1,video_eso_norm_mean,False,0.9053808416971676
individual,P19,arousal,multimodal,knn,20,20,1,video_eso_norm_std,False,0.8660435126948792
individual,P19,arousal,multimodal,knn,20,20,1,video_enso_norm_mean,False,0.5868084156466988
individual,P19,arousal,multimodal,knn,20,20,1,video_enso_norm_std,False,1.1552755047646102
individual,P19,arousal,multimodal,knn,20,20,1,video_mnso_norm_mean,True,3.1270449955275783
individual,P19,arousal,multimodal,knn,20,20,1,video_mnso_norm_std,True,3.043225722844698
individual,P19,arousal,multimodal,knn,20,20,1,video_mwo_norm_mean,True,2.3366230402815527
individual,P19,arousal,multimodal,knn,20,20,1,video_mwo_norm_std,False,0.46434228106083014
individual,P19,arousal,multimodal,knn,20,20,2,eeg_sd__C3,False,1.198724146794001
individual,P19,arousal,multimodal,knn,20,20,2,eeg_sd__C4,False,1.2235929797645235
individual,P19,arousal,multimodal,knn,20,20,2,eeg_sd__Cz,False,0.032522110193858825
individual,P19,arousal,multimodal,knn,20,20,2,eeg_sd__Fz,False,0.2456497656403782
individual,P19,arousal,multimodal,knn,20,20,2,eeg_sd__Oz,False,0.7779338806082438
individual,P19,arousal,multimodal,knn,20,20,2,eeg_sd__PO7,False,1.0850164659703336
individual,P19,arousal,multimodal,knn,20,20,2,eeg_sd__PO8,False,0.94729549325835
individual,P19,arousal,multimodal,knn,20,20,2,eeg_sd__Pz,False,0.3439610142543715
individual,P19,arousal,multimodal,knn,20,20,2,eeg_se__C3,False,0.34484719024699156
individual,P19,arousal,multimodal,knn,20,20,2,eeg_se__C4,False,1.1997973242559008
individual,P19,arousal,multimodal,knn,20,20,2,eeg_se__Cz,False,2.200360098392826
individual,P19,arousal,multimodal,knn,20,20,2,eeg_se__Fz,False,1.6269406166302778
individual,P19,arousal,multimodal,knn,20,20,2,eeg_se__Oz,False,0.8203803617341339
individual,P19,arousal,multimodal,knn,20,20,2,eeg_se__PO7,False,0.36595929389463805
individual,P19,arousal,multimodal,knn,20,20,2,eeg_se__PO8,True,3.5278318925879426
individual,P19,arousal,multimodal,knn,20,20,2,eeg_se__Pz,False,2.3369870050952355
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hm__C3,False,0.9244991639628282
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hm__C4,False,1.630020498378732
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hm__Cz,False,2.6678133732075113
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hm__Fz,False,0.5095988628118738
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hm__Oz,False,0.9944708945942519
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hm__PO7,False,0.6724768994169146
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hm__PO8,True,3.159056499986397
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hm__Pz,True,3.2960263494346655
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hc__C3,True,4.43782385122416
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hc__C4,True,3.634812053590458
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hc__Cz,False,2.4378474620405286
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hc__Fz,False,2.0549658863027873
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hc__Oz,False,0.9981081299936388
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hc__PO7,False,1.0620283627351068
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hc__PO8,True,6.157169866583802
individual,P19,arousal,multimodal,knn,20,20,2,eeg_hc__Pz,True,3.1167254757300866
individual,P19,arousal,multimodal,knn,20,20,2,eeg_mf_hz__C3,True,3.328811525298256
individual,P19,arousal,multimodal,knn,20,20,2,eeg_mf_hz__C4,False,2.539846415874754
individual,P19,arousal,multimodal,knn,20,20,2,eeg_mf_hz__Cz,False,2.260420390324531
individual,P19,arousal,multimodal,knn,20,20,2,eeg_mf_hz__Fz,False,1.8044592767497407
individual,P19,arousal,multimodal,knn,20,20,2,eeg_mf_hz__Oz,False,0.4448140047807148
individual,P19,arousal,multimodal,knn,20,20,2,eeg_mf_hz__PO7,False,0.5071138078107321
individual,P19,arousal,multimodal,knn,20,20,2,eeg_mf_hz__PO8,True,4.105102378996814
individual,P19,arousal,multimodal,knn,20,20,2,eeg_mf_hz__Pz,True,5.373248708408742
