mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_hc__Pz,False,0.7603687243268243
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_mf_hz__C3,False,0.0034936681694333212
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_mf_hz__C4,False,1.3618589939746089
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_mf_hz__Cz,False,0.1524100964472915
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_mf_hz__Fz,False,0.20586073774852928
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_mf_hz__Oz,False,3.3498352912849025
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_mf_hz__PO7,False,0.43928625614348843
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_mf_hz__PO8,False,0.11040042837947625
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_mf_hz__Pz,False,0.90495477279284
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_delta__C3,False,0.006210030031962299
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_delta__C4,False,0.494615691999344
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_delta__Cz,False,1.4652408554124
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_delta__Fz,False,0.489896686875773
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_delta__Oz,False,0.015181649984681564
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_delta__PO7,False,0.7590592751513431
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_delta__PO8,False,0.035579824461422375
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_delta__Pz,False,0.2838410030285227
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_delta__C3,False,3.474066464222643
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_delta__C4,False,0.144216555895648
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_delta__Cz,False,0.4615032884335381
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_delta__Fz,False,0.16388488483108718
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_delta__Oz,False,0.16930480063967332
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_delta__PO7,False,0.6827897516028272
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_delta__PO8,False,0.023954560193470083
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_delta__Pz,False,0.25852653434616296
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_theta__C3,False,1.1272228887676956
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_theta__C4,False,1.0293555058928305
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_theta__Cz,False,0.230922256077163
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_theta__Fz,False,1.965737995237477
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_theta__Oz,False,0.5220968664772557
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_theta__PO7,False,0.2548409122208529
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_theta__PO8,False,3.271239380994954
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_theta__Pz,False,0.004054131131547198
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_theta__C3,False,0.6758973643940498
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_theta__C4,False,0.1448732981894493
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_theta__Cz,False,1.9926504400939624
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_theta__Fz,False,0.05314644874457684
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_theta__Oz,True,4.11390140740976
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_theta__PO7,False,1.936403363944719
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_theta__PO8,False,0.8466968648829027
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_theta__Pz,False,0.9271078259839309
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_alpha__C3,False,0.05062862033912508
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_alpha__C4,False,0.06942870466831859
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_alpha__Cz,False,0.5560342197083094
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_alpha__Fz,False,0.2823282207341576
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_alpha__Oz,False,1.1378092334653336
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_alpha__PO7,False,0.004913219338016434
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_alpha__PO8,False,1.7440063522045022
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_alpha__Pz,False,0.05037320034709666
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_alpha__C3,False,0.8023676665361839
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_alpha__C4,False,0.6549827863045741
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_alpha__Cz,False,0.2027402386264166
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_alpha__Fz,False,1.1309845700552754
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_alpha__Oz,True,5.745779567634338
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_alpha__PO7,False,1.4552307056157885
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_alpha__PO8,False,1.0703104133040489
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_alpha__Pz,False,1.9033512434289788
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_beta__C3,False,1.5069073497970882
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_beta__C4,False,1.6285217330648452
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_beta__Cz,True,4.1221549721446795
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_beta__Fz,True,5.11170009987429
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_beta__Oz,False,1.2141561427176526
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_beta__PO7,False,0.6651316530728975
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_beta__PO8,False,1.5295599919069167
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_beta__Pz,False,0.009696045966824055
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_beta__C3,False,3.5128028644424005
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_beta__C4,False,0.934190585123547
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_beta__Cz,False,2.7332619218784395
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_beta__Fz,False,2.3899676154414364
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_beta__Oz,False,0.0030055462099894416
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_beta__PO7,False,0.2671047384737901
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_beta__PO8,False,2.00038919166524
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_beta__Pz,False,0.3382174668763318
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_gamma__C3,True,4.808457768233012
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_gamma__C4,False,2.575995090772837
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_gamma__Cz,False,0.00874588389793748
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_gamma__Fz,False,0.5121984431851625
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_gamma__Oz,False,2.109757014058258
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_gamma__PO7,False,1.3486639226954513
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_gamma__PO8,False,1.2738334109771137
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_bp_gamma__Pz,True,3.9665028103590667
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_gamma__C3,False,0.10363654123301816
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_gamma__C4,False,0.44175988075389877
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_gamma__Cz,False,0.462730740938567
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_gamma__Fz,False,0.14777029651561402
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_gamma__Oz,False,0.012235045654051127
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_gamma__PO7,False,0.1635678214118133
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_gamma__PO8,False,0.021565683511475166
general,COHORT,P32,valence,eeg,gnb,10,10,17,eeg_se_gamma__Pz,True,4.074200370490524
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_sd__C3,False,0.12422948119555492
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_sd__C4,False,0.10858616475642485
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_sd__Cz,False,0.433563968593626
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_sd__Fz,False,4.202655066084498
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_sd__Oz,False,0.4520996271649146
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_sd__PO7,False,0.6881715029257967
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_sd__PO8,False,0.3216760133031131
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_sd__Pz,False,0.08648278276987154
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se__C3,False,1.738894501402814
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se__C4,False,0.0051704534954046
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se__Cz,False,0.9489848438092071
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se__Fz,False,1.1627552872311215
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se__Oz,True,4.453629767267663
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se__PO7,True,5.24914945931087
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se__PO8,False,0.0015222306003021926
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se__Pz,False,3.475565084995598
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hm__C3,False,0.9221522137263333
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hm__C4,False,0.28326905727453
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hm__Cz,False,1.733535875682643
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hm__Fz,False,0.665170113767098
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hm__Oz,True,7.404055545570865
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hm__PO7,False,3.2238557491452338
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hm__PO8,False,0.3482375203184589
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hm__Pz,False,0.42699968139417327
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hc__C3,False,0.06674838382008397
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hc__C4,False,0.4081035897351097
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hc__Cz,False,0.5043459445268895
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hc__Fz,False,0.746191807723783
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hc__Oz,False,1.971504731132257
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hc__PO7,False,2.624606047737734
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hc__PO8,False,0.20593701031799658
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_hc__Pz,False,0.32926762729031533
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_mf_hz__C3,False,0.04574893900112734
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_mf_hz__C4,False,1.7839951136637675
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_mf_hz__Cz,False,0.11063125089850817
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_mf_hz__Fz,False,1.0854995210560274
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_mf_hz__Oz,True,4.738560950749479
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_mf_hz__PO7,False,1.6931684368369317
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_mf_hz__PO8,False,0.837763276939348
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_mf_hz__Pz,False,0.46091968274676137
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_delta__C3,False,0.44529039154021877
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_delta__C4,False,0.0313631442538699
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_delta__Cz,False,0.15223179545003498
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_delta__Fz,False,1.2625139403324124
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_delta__Oz,False,0.011790326551656563
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_delta__PO7,False,0.7988865747946137
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_delta__PO8,False,0.2829071391572836
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_delta__Pz,False,0.26185132649347687
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_delta__C3,False,4.0635225854678705
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_delta__C4,False,0.6071992124157533
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_delta__Cz,False,1.1369923287780246
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_delta__Fz,False,0.6018568057710468
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_delta__Oz,False,0.799447632118589
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_delta__PO7,False,1.035991468844762
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_delta__PO8,False,0.2066333116401049
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_delta__Pz,False,0.14587878564951615
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_theta__C3,False,1.3020696528843543
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_theta__C4,False,0.25502195112371884
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_theta__Cz,False,0.6049396865678074
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_theta__Fz,False,1.5231270896696356
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_theta__Oz,False,0.29015220479994225
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_theta__PO7,False,0.0027800295491227614
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_theta__PO8,False,2.7726191340677135
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_theta__Pz,False,5.829524879235661e-05
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_theta__C3,False,0.6412551552592946
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_theta__C4,False,0.054763050101029734
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_theta__Cz,False,1.2250219896448236
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_theta__Fz,False,0.761092926414498
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_theta__Oz,False,4.321843585496102
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_theta__PO7,False,0.5473539094995554
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_theta__PO8,False,0.35483154640737696
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_theta__Pz,False,1.0114790871727302
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_alpha__C3,False,0.1755498423443067
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_alpha__C4,False,0.21112982720279808
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_alpha__Cz,False,0.9001611412405096
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_alpha__Fz,False,0.8184774844375772
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_alpha__Oz,False,1.4533690735909388
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_alpha__PO7,False,0.18183002592134634
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_alpha__PO8,False,2.4353008717415916
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_alpha__Pz,False,0.006791346097341539
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_alpha__C3,False,0.763070801001153
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_alpha__C4,False,0.55589421697505
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_alpha__Cz,False,0.06140779886287053
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_alpha__Fz,False,0.16831700749290882
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_alpha__Oz,True,6.34774664861561
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_alpha__PO7,False,1.9152982526713263
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_alpha__PO8,False,1.7090499781316346
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_alpha__Pz,False,1.4195798948678509
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_beta__C3,False,2.067437983724464
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_beta__C4,False,1.0959919020510673
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_beta__Cz,False,3.962336179784458
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_beta__Fz,True,5.441206507557813
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_beta__Oz,False,1.398888419626262
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_beta__PO7,False,0.6800303086491979
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_beta__PO8,False,1.4720602382572583
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_beta__Pz,False,0.004210187625358396
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_beta__C3,True,4.972173217983205
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_beta__C4,False,0.8744554956945313
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_beta__Cz,False,3.0994135456853713
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_beta__Fz,True,4.932219222112197
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_beta__Oz,False,0.02364738777644723
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_beta__PO7,False,0.174863337167646
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_beta__PO8,False,1.9557435347290713
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_beta__Pz,False,0.786884483656627
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_gamma__C3,True,5.106508848538733
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_gamma__C4,False,3.282655844974955
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_gamma__Cz,False,0.022086909472520087
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_gamma__Fz,False,0.5742608113870985
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_gamma__Oz,False,2.419796927740913
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_gamma__PO7,False,1.5964365025584262
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_gamma__PO8,False,1.8601686611160189
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_bp_gamma__Pz,False,4.0911161989616005
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_gamma__C3,False,0.001671832164531206
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_gamma__C4,False,0.3668093090402608
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_gamma__Cz,False,0.525949379084116
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_gamma__Fz,False,0.04355434939819051
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_gamma__Oz,False,0.28921979038079687
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_gamma__PO7,False,0.08625400336096295
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_gamma__PO8,False,0.5686875790972754
general,COHORT,P33,valence,eeg,gnb,10,10,18,eeg_se_gamma__Pz,True,5.995402822909595
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_sd__C3,False,0.08227496583846512
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_sd__C4,False,0.4101417739666225
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_sd__Cz,False,0.00035139525244703507
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_sd__Fz,False,3.562071043849535
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_sd__Oz,False,0.4473458073405458
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_sd__PO7,False,0.8205306434080973
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_sd__PO8,False,1.104985503025053
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_sd__Pz,False,0.31330312250411085
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se__C3,False,3.570876840714378
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se__C4,False,0.002275803468580568
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se__Cz,False,3.264195830688284
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se__Fz,False,0.3706450018291692
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se__Oz,False,2.8435454782060123
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se__PO7,False,2.5644034762924024
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se__PO8,False,0.05143623477307825
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se__Pz,False,3.601962316480715
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hm__C3,False,0.21987769655732228
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hm__C4,False,0.14602919521646587
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hm__Cz,True,4.3105997506782545
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hm__Fz,False,0.2319277277549114
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hm__Oz,True,6.132012820657745
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hm__PO7,False,1.5920271767652943
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hm__PO8,False,0.24535418302504236
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hm__Pz,False,0.5082305626864431
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hc__C3,False,0.8135878893856224
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hc__C4,False,0.8046049943194209
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hc__Cz,False,2.3995187413270753
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hc__Fz,False,0.2374144640111847
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hc__Oz,False,1.0497107313921437
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hc__PO7,False,1.0892896514143509
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hc__PO8,False,0.1041998129461141
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_hc__Pz,False,0.3968150157989384
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_mf_hz__C3,False,0.14325993532780346
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_mf_hz__C4,False,1.3679050931867782
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_mf_hz__Cz,False,0.4004498151946057
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_mf_hz__Fz,False,0.5367339235159471
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_mf_hz__Oz,False,3.978159325517579
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_mf_hz__PO7,False,0.6576446181073723
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_mf_hz__PO8,False,0.5071204169225069
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_mf_hz__Pz,False,0.5791891600652269
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_delta__C3,False,0.02066489932058487
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_delta__C4,False,0.4640859032835315
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_delta__Cz,False,1.484326845502708
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_delta__Fz,False,0.8795862925547443
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_delta__Oz,False,0.01974807726222022
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_delta__PO7,False,1.0511118043663634
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_delta__PO8,False,1.4543472418704457
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_delta__Pz,False,0.23678548116159814
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se_delta__C3,False,3.152423458054844
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se_delta__C4,False,0.37979008894780936
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se_delta__Cz,False,0.33273416766580094
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se_delta__Fz,False,0.6951791794507641
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se_delta__Oz,False,0.24800707247040413
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se_delta__PO7,False,0.9535953924954775
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se_delta__PO8,False,0.05397691332134895
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se_delta__Pz,False,0.1800564592556043
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_theta__C3,False,0.9493982705401045
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_theta__C4,False,1.4163721456227645
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_theta__Cz,False,0.17057541296505796
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_theta__Fz,False,1.797527024011724
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_theta__Oz,False,0.5065007594659027
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_theta__PO7,False,0.2607519232080589
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_theta__PO8,False,4.239967025684698
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_bp_theta__Pz,False,0.0001933814377356457
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se_theta__C3,False,0.31111712226400773
general,COHORT,P34,valence,eeg,gnb,10,10,19,eeg_se_theta__C4,False,0.054902432662907875
