mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_beta__C4,False,0.7221158994106073
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_beta__Cz,False,0.733003989070384
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_beta__Fz,False,0.39626333127761654
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_beta__Oz,False,0.038097648031038205
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_beta__PO7,False,0.3337130775268991
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_beta__PO8,False,0.8579508137366509
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_beta__Pz,False,2.726140629767528
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_bp_gamma__C3,False,1.5591098103004484
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_bp_gamma__C4,False,0.9790938322305399
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_bp_gamma__Cz,False,0.34036953004986054
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_bp_gamma__Fz,False,4.650715060539242
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_bp_gamma__Oz,False,2.2349269785470347
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_bp_gamma__PO7,True,7.3843025754693405
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_bp_gamma__PO8,False,3.7506420067073116
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_bp_gamma__Pz,False,0.5589764428401951
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_gamma__C3,False,0.21878165738717942
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_gamma__C4,False,1.455429847296663
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_gamma__Cz,False,0.7692135827366546
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_gamma__Fz,False,1.3840319968546861
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_gamma__Oz,False,0.08539493475468209
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_gamma__PO7,False,3.7111001358522535
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_gamma__PO8,False,0.28235422182471726
individual,P10,P10,valence,multimodal,svm,5,5,1,eeg_se_gamma__Pz,False,0.5670707419678208
individual,P10,P10,valence,multimodal,svm,5,5,1,video_irisdo_norm_mean,False,1.105601720544314
individual,P10,P10,valence,multimodal,svm,5,5,1,video_irisdo_norm_std,False,0.5559279668901832
individual,P10,P10,valence,multimodal,svm,5,5,1,video_eso_norm_mean,False,0.2421313911996013
individual,P10,P10,valence,multimodal,svm,5,5,1,video_eso_norm_std,False,3.6666226951865273
individual,P10,P10,valence,multimodal,svm,5,5,1,video_enso_norm_mean,False,0.806440089461234
individual,P10,P10,valence,multimodal,svm,5,5,1,video_enso_norm_std,False,0.7806506167272653
individual,P10,P10,valence,multimodal,svm,5,5,1,video_mnso_norm_mean,False,0.758401615479671
individual,P10,P10,valence,multimodal,svm,5,5,1,video_mnso_norm_std,False,1.2524238627417528
individual,P10,P10,valence,multimodal,svm,5,5,1,video_mwo_norm_mean,False,0.26955254524333927
individual,P10,P10,valence,multimodal,svm,5,5,1,video_mwo_norm_std,False,0.7414058140399447
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_sd__C3,False,2.1789964935015904
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_sd__C4,False,5.755359719434701
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_sd__Cz,True,9.462785607905852
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_sd__Fz,False,1.01288878698627
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_sd__Oz,False,4.641566954698851
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_sd__PO7,False,3.360537186967456
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_sd__PO8,False,1.1097419287252328
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_sd__Pz,False,0.11748803143467747
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se__C3,False,4.665490487004199
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se__C4,False,4.320743291440803
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se__Cz,False,3.9275935187231266
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se__Fz,False,0.6273158379918896
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se__Oz,False,2.06002519221026
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se__PO7,False,2.2434423466386897
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se__PO8,False,2.734611864009858
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se__Pz,False,1.0736240352703503
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hm__C3,False,5.656710027536844
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hm__C4,True,7.5690967928038875
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hm__Cz,False,2.001614460177416
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hm__Fz,False,0.7029777431765541
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hm__Oz,False,3.3037900508243645
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hm__PO7,False,5.896708442925721
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hm__PO8,False,1.9868194988238412
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hm__Pz,False,1.3373104869572945
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hc__C3,False,0.29333411401579224
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hc__C4,False,0.1504551841838298
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hc__Cz,False,2.3354122140685893
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hc__Fz,False,0.5648869053391322
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hc__Oz,False,0.01337732654217254
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hc__PO7,False,0.6827949845464882
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hc__PO8,False,0.43119535220334293
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_hc__Pz,False,0.010026926386600226
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_mf_hz__C3,False,3.659651669085629
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_mf_hz__C4,False,3.010681206149088
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_mf_hz__Cz,False,0.709953812297142
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_mf_hz__Fz,False,0.5067775723967961
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_mf_hz__Oz,False,2.865021770682148
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_mf_hz__PO7,False,0.2328009659449519
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_mf_hz__PO8,False,0.03586221931545676
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_mf_hz__Pz,False,0.05484605761870082
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_delta__C3,False,3.6284707167028287
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_delta__C4,False,1.742138145922728
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_delta__Cz,False,5.195904624919546
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_delta__Fz,False,0.14706207630861204
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_delta__Oz,False,5.079463448292543
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_delta__PO7,False,0.4291510947204703
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_delta__PO8,False,0.44585528595735496
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_delta__Pz,False,1.3143213271563736
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_delta__C3,False,1.1741062431670037
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_delta__C4,False,2.8995651493151455
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_delta__Cz,True,6.431312402010364
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_delta__Fz,False,0.1961405731449828
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_delta__Oz,False,0.000114527601044517
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_delta__PO7,False,2.7492244834747828
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_delta__PO8,False,0.8461736995268911
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_delta__Pz,False,0.19477062206925258
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_theta__C3,False,5.428697932355423
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_theta__C4,False,1.4264610417394812
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_theta__Cz,False,4.702362491157846
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_theta__Fz,False,2.16054658827251
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_theta__Oz,True,7.079688592505921
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_theta__PO7,False,2.860333222613189
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_theta__PO8,False,2.8593191658989383
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_theta__Pz,False,1.3026377142440364
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_theta__C3,False,0.057795519864034306
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_theta__C4,False,0.44371396062893775
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_theta__Cz,False,1.0254871111042816
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_theta__Fz,False,1.4671695319491616
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_theta__Oz,False,3.119316711553576
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_theta__PO7,False,2.4974789926139604
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_theta__PO8,False,1.0874513446569243
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_theta__Pz,False,0.0037182751176437177
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_alpha__C3,False,2.2124094731701347
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_alpha__C4,False,2.5590649820733247
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_alpha__Cz,False,4.187147484276248
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_alpha__Fz,False,0.327789714512928
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_alpha__Oz,False,2.1441137079002943
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_alpha__PO7,False,1.1363069777955344
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_alpha__PO8,False,2.124474707141049
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_alpha__Pz,False,0.33615235810888217
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_alpha__C3,True,6.001052479363507
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_alpha__C4,False,2.720258674150636
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_alpha__Cz,False,2.6934310283730283
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_alpha__Fz,False,0.5550573028097336
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_alpha__Oz,False,0.3884138909257972
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_alpha__PO7,False,2.410834441857948
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_alpha__PO8,False,1.4342151838473407
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_alpha__Pz,False,3.247662437009547
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_beta__C3,False,0.5776139183208793
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_beta__C4,False,0.00026790671825765956
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_beta__Cz,False,0.5082849431404736
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_beta__Fz,False,0.00028339536947101214
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_beta__Oz,False,0.014303648858726637
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_beta__PO7,False,0.5769125724367025
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_beta__PO8,False,0.15632790601470697
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_beta__Pz,False,0.13183747503523183
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_beta__C3,False,2.1886479562276815
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_beta__C4,False,0.2159975121968667
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_beta__Cz,False,0.18028386206733343
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_beta__Fz,False,0.19816722778849513
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_beta__Oz,False,0.8649873748723041
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_beta__PO7,False,0.13526645514942476
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_beta__PO8,False,7.694813826327494e-05
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_beta__Pz,False,0.2387846290568312
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_gamma__C3,False,0.9500446618862206
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_gamma__C4,False,0.05136773928651966
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_gamma__Cz,False,0.003421511052789904
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_gamma__Fz,False,0.9697114995360838
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_gamma__Oz,False,0.08419337022751845
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_gamma__PO7,False,0.2712828097727771
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_gamma__PO8,False,2.884970342569833
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_bp_gamma__Pz,False,0.059436699934916515
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_gamma__C3,False,0.16772866559750668
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_gamma__C4,False,4.793928592891913e-06
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_gamma__Cz,False,0.08507637327202097
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_gamma__Fz,False,0.005604413861586866
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_gamma__Oz,False,2.1490268903343646
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_gamma__PO7,False,1.5661799573663797
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_gamma__PO8,False,1.0200420083490027
individual,P10,P10,valence,multimodal,svm,5,5,2,eeg_se_gamma__Pz,False,0.3827821372365026
individual,P10,P10,valence,multimodal,svm,5,5,2,video_irisdo_norm_mean,False,0.2802548265269295
individual,P10,P10,valence,multimodal,svm,5,5,2,video_irisdo_norm_std,False,0.7012933443129629
individual,P10,P10,valence,multimodal,svm,5,5,2,video_eso_norm_mean,False,0.3230575106771983
individual,P10,P10,valence,multimodal,svm,5,5,2,video_eso_norm_std,False,1.8471591220779766
individual,P10,P10,valence,multimodal,svm,5,5,2,video_enso_norm_mean,False,0.4063355987430472
individual,P10,P10,valence,multimodal,svm,5,5,2,video_enso_norm_std,False,0.8095225277966513
individual,P10,P10,valence,multimodal,svm,5,5,2,video_mnso_norm_mean,False,0.4710772581471944
individual,P10,P10,valence,multimodal,svm,5,5,2,video_mnso_norm_std,False,0.4675369752944684
individual,P10,P10,valence,multimodal,svm,5,5,2,video_mwo_norm_mean,False,0.4444720641954215
individual,P10,P10,valence,multimodal,svm,5,5,2,video_mwo_norm_std,False,0.5585772177070457
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_sd__C3,False,0.49821416151023945
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_sd__C4,False,1.104687718481571
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_sd__Cz,False,2.6279097773407565
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_sd__Fz,False,0.47813529304977315
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_sd__Oz,False,1.2094990274715274
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_sd__PO7,False,1.5634546857224647
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_sd__PO8,False,0.6428394995096375
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_sd__Pz,False,0.2694949926210887
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se__C3,False,5.728615826571059e-05
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se__C4,False,0.5180651459758187
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se__Cz,False,0.7955735358576104
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se__Fz,False,0.21531213087091505
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se__Oz,False,0.21900807249079488
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se__PO7,False,0.27499844857239364
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se__PO8,False,5.805357336634754e-05
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se__Pz,False,1.439619935209569
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hm__C3,False,0.34534540256292107
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hm__C4,False,2.093477352069235
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hm__Cz,False,0.17931016229950839
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hm__Fz,False,0.009608318988252304
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hm__Oz,False,0.4451429825976416
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hm__PO7,False,2.360579419570223
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hm__PO8,False,0.03596055024709941
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hm__Pz,False,0.34477991364216537
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hc__C3,False,2.1563188789991554
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hc__C4,False,2.357251017772719
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hc__Cz,False,0.11562497240548462
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hc__Fz,False,0.0029326316696135176
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hc__Oz,False,0.13829737801818204
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hc__PO7,False,0.11560859128212916
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hc__PO8,False,0.5264272478293581
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_hc__Pz,False,0.2755430682642529
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_mf_hz__C3,False,2.477928560287007
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_mf_hz__C4,True,3.873584290719469
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_mf_hz__Cz,False,0.5120657188119602
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_mf_hz__Fz,False,0.46547821165817765
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_mf_hz__Oz,False,1.7838798430581548
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_mf_hz__PO7,False,0.18738879247852697
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_mf_hz__PO8,False,0.6699573248749233
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_mf_hz__Pz,False,0.01724861067421627
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_delta__C3,False,0.46989315571982837
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_delta__C4,False,1.854067936938504
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_delta__Cz,False,0.33613791308905855
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_delta__Fz,False,0.03938977560963229
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_delta__Oz,False,0.7339975180888253
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_delta__PO7,False,0.6151424505054248
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_delta__PO8,False,0.6489144635277789
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_delta__Pz,False,1.0043812425541676
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_delta__C3,False,1.1181971816204832
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_delta__C4,False,2.3922400157535226
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_delta__Cz,True,4.848230697939885
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_delta__Fz,False,1.0362032644422972
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_delta__Oz,False,1.1321732199137904
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_delta__PO7,False,0.13863996300497827
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_delta__PO8,False,1.5073804132965987
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_delta__Pz,False,0.10096362006914822
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_theta__C3,False,0.6076509069451145
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_theta__C4,False,0.974413754381331
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_theta__Cz,False,0.7671766761935894
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_theta__Fz,False,0.022798455248053705
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_theta__Oz,False,0.7512298406806949
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_theta__PO7,False,0.9496400943770696
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_theta__PO8,False,0.0004922657821416559
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_theta__Pz,False,0.07747754093152481
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_theta__C3,False,0.006487709964766742
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_theta__C4,False,2.9633893273919103
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_theta__Cz,True,3.833884838185659
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_theta__Fz,False,0.5873033287228894
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_theta__Oz,True,3.3140179366225886
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_theta__PO7,False,0.9516374333370553
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_theta__PO8,False,1.3704096943028494
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_theta__Pz,False,0.5068142212192008
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_alpha__C3,False,1.0015454147507272
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_alpha__C4,False,0.14347120260044255
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_alpha__Cz,False,1.2117793961746157
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_alpha__Fz,False,0.10620367655307977
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_alpha__Oz,False,0.1595515259242916
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_alpha__PO7,False,0.28113607013329334
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_alpha__PO8,False,0.5602512187021046
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_alpha__Pz,False,0.13425085785951799
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_alpha__C3,False,1.5306128353627562
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_alpha__C4,False,0.4526124219064314
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_alpha__Cz,False,0.33410342360637074
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_alpha__Fz,False,0.0691151591313439
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_alpha__Oz,False,0.031348533227221906
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_alpha__PO7,False,2.3008094597866426
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_alpha__PO8,False,0.04141872275627155
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_alpha__Pz,True,3.298775611695183
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_beta__C3,False,1.032529284728397
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_beta__C4,False,0.00437755068342838
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_beta__Cz,False,0.27885424014715393
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_beta__Fz,False,0.037497135399693925
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_beta__Oz,False,0.054265932452464534
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_beta__PO7,False,0.22252100568507097
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_beta__PO8,False,0.02892164030468286
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_beta__Pz,False,0.4232587212807742
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_beta__C3,False,0.028102521201822765
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_beta__C4,False,1.6975094681366796
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_beta__Cz,False,0.0021950509393371715
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_beta__Fz,False,0.0686502524278805
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_beta__Oz,False,0.8939337788832371
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_beta__PO7,False,0.02682659103098449
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_beta__PO8,False,0.9425987436603783
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_beta__Pz,False,0.07346138911511287
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_gamma__C3,False,0.026064419909286634
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_gamma__C4,False,0.6722200264598264
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_gamma__Cz,False,3.054119683807873
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_gamma__Fz,False,0.006675951088786987
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_gamma__Oz,False,0.6979167572633136
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_gamma__PO7,False,0.17145728130667526
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_gamma__PO8,False,0.056221676250953125
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_bp_gamma__Pz,False,0.6390064935455789
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_gamma__C3,False,0.1279460738803987
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_gamma__C4,False,0.047055136027339
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_gamma__Cz,False,0.1932722929678689
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_gamma__Fz,False,0.8964441006809809
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_gamma__Oz,False,0.04054561566950084
individual,P10,P10,valence,multimodal,svm,5,5,3,eeg_se_gamma__PO7,False,2.2213097680311336
