mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,best_parameters,inner_best_rmse
individual,P19,P19,arousal,eeg,knn,10,10,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.6379234645463294
individual,P19,P19,arousal,eeg,knn,10,10,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.74882369028134
individual,P19,P19,arousal,eeg,knn,10,10,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.7415054901394365
individual,P19,P19,arousal,eeg,knn,10,10,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.627993776142805
individual,P19,P19,arousal,eeg,knn,10,10,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.913430403739148
individual,P19,P19,arousal,eeg,knn,20,20,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.6128756950734324
individual,P19,P19,arousal,eeg,knn,20,20,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.762125800631458
individual,P19,P19,arousal,eeg,knn,20,20,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.738105115645273
individual,P19,P19,arousal,eeg,knn,20,20,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.619081776786122
individual,P19,P19,arousal,eeg,knn,20,20,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8584500674852864
individual,P19,P19,arousal,eeg,svr,all,all,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.539295386053022
individual,P19,P19,arousal,eeg,svr,all,all,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6702308856990775
individual,P19,P19,arousal,eeg,svr,all,all,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.747822293562088
individual,P19,P19,arousal,eeg,svr,all,all,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.5548241115908707
individual,P19,P19,arousal,eeg,svr,all,all,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7669048394790352
individual,P19,P19,arousal,eeg,svr,5,5,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.6321370834548814
individual,P19,P19,arousal,eeg,svr,5,5,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6596664832620789
individual,P19,P19,arousal,eeg,svr,5,5,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7253222920718947
individual,P19,P19,arousal,eeg,svr,5,5,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.6036306931697792
individual,P19,P19,arousal,eeg,svr,5,5,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.84135717445192
individual,P19,P19,arousal,eeg,svr,10,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6131126601236547
individual,P19,P19,arousal,eeg,svr,10,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6782791224474487
individual,P19,P19,arousal,eeg,svr,10,10,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6877920680323235
individual,P19,P19,arousal,eeg,svr,10,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.5798619264360212
individual,P19,P19,arousal,eeg,svr,10,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8267778302036508
individual,P19,P19,arousal,eeg,svr,20,20,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.5875582159157051
individual,P19,P19,arousal,eeg,svr,20,20,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6748518458772657
individual,P19,P19,arousal,eeg,svr,20,20,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7256747646566186
individual,P19,P19,arousal,eeg,svr,20,20,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.5790886311367378
individual,P19,P19,arousal,eeg,svr,20,20,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8051134948850944
individual,P19,P19,arousal,eeg,ridge,all,all,1,"{""regressor__alpha"": 100}",1.6254090757649695
individual,P19,P19,arousal,eeg,ridge,all,all,2,"{""regressor__alpha"": 100}",1.7577774320707678
individual,P19,P19,arousal,eeg,ridge,all,all,3,"{""regressor__alpha"": 100}",1.9099805221576835
individual,P19,P19,arousal,eeg,ridge,all,all,4,"{""regressor__alpha"": 100}",1.6942604719002714
individual,P19,P19,arousal,eeg,ridge,all,all,5,"{""regressor__alpha"": 100}",1.962934019286453
individual,P19,P19,arousal,eeg,ridge,5,5,1,"{""regressor__alpha"": 100}",1.6064372991931049
individual,P19,P19,arousal,eeg,ridge,5,5,2,"{""regressor__alpha"": 100}",1.6562311597406174
individual,P19,P19,arousal,eeg,ridge,5,5,3,"{""regressor__alpha"": 100}",1.734749732459724
individual,P19,P19,arousal,eeg,ridge,5,5,4,"{""regressor__alpha"": 100}",1.6146733403007028
individual,P19,P19,arousal,eeg,ridge,5,5,5,"{""regressor__alpha"": 100}",1.8046325248977373
individual,P19,P19,arousal,eeg,ridge,10,10,1,"{""regressor__alpha"": 100}",1.5850239256244243
individual,P19,P19,arousal,eeg,ridge,10,10,2,"{""regressor__alpha"": 100}",1.6657593748365829
individual,P19,P19,arousal,eeg,ridge,10,10,3,"{""regressor__alpha"": 100}",1.716031591103888
individual,P19,P19,arousal,eeg,ridge,10,10,4,"{""regressor__alpha"": 100}",1.6206907638170365
individual,P19,P19,arousal,eeg,ridge,10,10,5,"{""regressor__alpha"": 100}",1.7959900597988092
individual,P19,P19,arousal,eeg,ridge,20,20,1,"{""regressor__alpha"": 100}",1.5887354519625332
individual,P19,P19,arousal,eeg,ridge,20,20,2,"{""regressor__alpha"": 100}",1.7010435530997023
individual,P19,P19,arousal,eeg,ridge,20,20,3,"{""regressor__alpha"": 100}",1.7629070867314889
individual,P19,P19,arousal,eeg,ridge,20,20,4,"{""regressor__alpha"": 100}",1.6602742181969157
individual,P19,P19,arousal,eeg,ridge,20,20,5,"{""regressor__alpha"": 100}",1.8233058288227173
individual,P19,P19,arousal,face,knn,all,all,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.6474887099889364
individual,P19,P19,arousal,face,knn,all,all,2,"{""regressor__n_neighbors"": 7, ""regressor__weights"": ""distance""}",1.8043358329708536
individual,P19,P19,arousal,face,knn,all,all,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9092747899523683
individual,P19,P19,arousal,face,knn,all,all,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.727150764369455
individual,P19,P19,arousal,face,knn,all,all,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.84218220293151
individual,P19,P19,arousal,face,knn,5,5,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.6238002726479963
individual,P19,P19,arousal,face,knn,5,5,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.7934645707580712
individual,P19,P19,arousal,face,knn,5,5,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.931143492827185
individual,P19,P19,arousal,face,knn,5,5,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.6532413848186645
individual,P19,P19,arousal,face,knn,5,5,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8452643482642472
individual,P19,P19,arousal,face,knn,10,10,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.6474887099889364
individual,P19,P19,arousal,face,knn,10,10,2,"{""regressor__n_neighbors"": 7, ""regressor__weights"": ""distance""}",1.8043358329708536
individual,P19,P19,arousal,face,knn,10,10,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9092747899523683
individual,P19,P19,arousal,face,knn,10,10,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.727150764369455
individual,P19,P19,arousal,face,knn,10,10,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.84218220293151
individual,P19,P19,arousal,face,knn,20,10,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.6474887099889364
individual,P19,P19,arousal,face,knn,20,10,2,"{""regressor__n_neighbors"": 7, ""regressor__weights"": ""distance""}",1.8043358329708536
individual,P19,P19,arousal,face,knn,20,10,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9092747899523683
individual,P19,P19,arousal,face,knn,20,10,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.727150764369455
individual,P19,P19,arousal,face,knn,20,10,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.84218220293151
individual,P19,P19,arousal,face,svr,all,all,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6142827496843657
individual,P19,P19,arousal,face,svr,all,all,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.704706429551939
individual,P19,P19,arousal,face,svr,all,all,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.768291668373082
individual,P19,P19,arousal,face,svr,all,all,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6258708728991185
individual,P19,P19,arousal,face,svr,all,all,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.8313997636091195
individual,P19,P19,arousal,face,svr,5,5,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.642157076226212
individual,P19,P19,arousal,face,svr,5,5,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7049978424859529
individual,P19,P19,arousal,face,svr,5,5,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7654283842796137
individual,P19,P19,arousal,face,svr,5,5,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.620891002654958
individual,P19,P19,arousal,face,svr,5,5,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8311576723866008
individual,P19,P19,arousal,face,svr,10,10,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6142827496843657
individual,P19,P19,arousal,face,svr,10,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.704706429551939
individual,P19,P19,arousal,face,svr,10,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.768291668373082
individual,P19,P19,arousal,face,svr,10,10,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6258708728991185
individual,P19,P19,arousal,face,svr,10,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.8313997636091195
individual,P19,P19,arousal,face,svr,20,10,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6142827496843657
individual,P19,P19,arousal,face,svr,20,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.704706429551939
individual,P19,P19,arousal,face,svr,20,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.768291668373082
individual,P19,P19,arousal,face,svr,20,10,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6258708728991185
individual,P19,P19,arousal,face,svr,20,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.8313997636091195
individual,P19,P19,arousal,face,ridge,all,all,1,"{""regressor__alpha"": 100}",1.5990808422727143
individual,P19,P19,arousal,face,ridge,all,all,2,"{""regressor__alpha"": 100}",1.689145554558053
individual,P19,P19,arousal,face,ridge,all,all,3,"{""regressor__alpha"": 100}",1.840805744425792
individual,P19,P19,arousal,face,ridge,all,all,4,"{""regressor__alpha"": 100}",1.589091586574377
individual,P19,P19,arousal,face,ridge,all,all,5,"{""regressor__alpha"": 100}",1.8405424418220788
individual,P19,P19,arousal,face,ridge,5,5,1,"{""regressor__alpha"": 100}",1.6006456903216195
individual,P19,P19,arousal,face,ridge,5,5,2,"{""regressor__alpha"": 100}",1.697431887072541
individual,P19,P19,arousal,face,ridge,5,5,3,"{""regressor__alpha"": 100}",1.8430116302165849
individual,P19,P19,arousal,face,ridge,5,5,4,"{""regressor__alpha"": 100}",1.5910910615971
individual,P19,P19,arousal,face,ridge,5,5,5,"{""regressor__alpha"": 100}",1.8259788957042813
individual,P19,P19,arousal,face,ridge,10,10,1,"{""regressor__alpha"": 100}",1.5990808422727143
individual,P19,P19,arousal,face,ridge,10,10,2,"{""regressor__alpha"": 100}",1.689145554558053
individual,P19,P19,arousal,face,ridge,10,10,3,"{""regressor__alpha"": 100}",1.840805744425792
individual,P19,P19,arousal,face,ridge,10,10,4,"{""regressor__alpha"": 100}",1.589091586574377
individual,P19,P19,arousal,face,ridge,10,10,5,"{""regressor__alpha"": 100}",1.8405424418220788
individual,P19,P19,arousal,face,ridge,20,10,1,"{""regressor__alpha"": 100}",1.5990808422727143
individual,P19,P19,arousal,face,ridge,20,10,2,"{""regressor__alpha"": 100}",1.689145554558053
individual,P19,P19,arousal,face,ridge,20,10,3,"{""regressor__alpha"": 100}",1.840805744425792
individual,P19,P19,arousal,face,ridge,20,10,4,"{""regressor__alpha"": 100}",1.589091586574377
individual,P19,P19,arousal,face,ridge,20,10,5,"{""regressor__alpha"": 100}",1.8405424418220788
individual,P19,P19,arousal,multimodal,knn,all,all,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.5567874847679928
individual,P19,P19,arousal,multimodal,knn,all,all,2,"{""regressor__n_neighbors"": 5, ""regressor__weights"": ""uniform""}",1.6994676033442533
individual,P19,P19,arousal,multimodal,knn,all,all,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8001993293248024
individual,P19,P19,arousal,multimodal,knn,all,all,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.571862130306128
individual,P19,P19,arousal,multimodal,knn,all,all,5,"{""regressor__n_neighbors"": 7, ""regressor__weights"": ""uniform""}",1.8217262677935413
individual,P19,P19,arousal,multimodal,knn,5,5,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.6380909855295434
individual,P19,P19,arousal,multimodal,knn,5,5,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.797895451256843
individual,P19,P19,arousal,multimodal,knn,5,5,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.789200984036201
individual,P19,P19,arousal,multimodal,knn,5,5,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.6785689428615036
individual,P19,P19,arousal,multimodal,knn,5,5,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9044850571694003
individual,P19,P19,arousal,multimodal,knn,10,10,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.6379234645463294
individual,P19,P19,arousal,multimodal,knn,10,10,2,"{""regressor__n_neighbors"": 5, ""regressor__weights"": ""uniform""}",1.755792187593156
individual,P19,P19,arousal,multimodal,knn,10,10,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.7593727487506214
individual,P19,P19,arousal,multimodal,knn,10,10,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.627993776142805
individual,P19,P19,arousal,multimodal,knn,10,10,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.913430403739148
individual,P19,P19,arousal,multimodal,knn,20,20,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.6128756950734324
individual,P19,P19,arousal,multimodal,knn,20,20,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.7690937634844377
individual,P19,P19,arousal,multimodal,knn,20,20,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.75203121543083
individual,P19,P19,arousal,multimodal,knn,20,20,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.619081776786122
individual,P19,P19,arousal,multimodal,knn,20,20,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8665867563246767
individual,P19,P19,arousal,multimodal,svr,all,all,1,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.5438500805587687
individual,P19,P19,arousal,multimodal,svr,all,all,2,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6620270025290271
individual,P19,P19,arousal,multimodal,svr,all,all,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7516849652334596
individual,P19,P19,arousal,multimodal,svr,all,all,4,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.5669548722415767
individual,P19,P19,arousal,multimodal,svr,all,all,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7809234262870597
individual,P19,P19,arousal,multimodal,svr,5,5,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.6321370834548814
individual,P19,P19,arousal,multimodal,svr,5,5,2,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6596664832620789
individual,P19,P19,arousal,multimodal,svr,5,5,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7535600256897574
individual,P19,P19,arousal,multimodal,svr,5,5,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.6036306931697792
individual,P19,P19,arousal,multimodal,svr,5,5,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.84135717445192
individual,P19,P19,arousal,multimodal,svr,10,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6131126601236547
individual,P19,P19,arousal,multimodal,svr,10,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6760611067796498
individual,P19,P19,arousal,multimodal,svr,10,10,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.71670507496252
individual,P19,P19,arousal,multimodal,svr,10,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.5798619264360212
individual,P19,P19,arousal,multimodal,svr,10,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8267778302036508
individual,P19,P19,arousal,multimodal,svr,20,20,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.5875582159157051
individual,P19,P19,arousal,multimodal,svr,20,20,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6773295777588515
individual,P19,P19,arousal,multimodal,svr,20,20,3,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7325111443735637
individual,P19,P19,arousal,multimodal,svr,20,20,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.5790886311367378
individual,P19,P19,arousal,multimodal,svr,20,20,5,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8047306246449863
individual,P19,P19,arousal,multimodal,ridge,all,all,1,"{""regressor__alpha"": 100}",1.6214948408934169
individual,P19,P19,arousal,multimodal,ridge,all,all,2,"{""regressor__alpha"": 100}",1.736976362438327
individual,P19,P19,arousal,multimodal,ridge,all,all,3,"{""regressor__alpha"": 100}",1.9452009979261773
individual,P19,P19,arousal,multimodal,ridge,all,all,4,"{""regressor__alpha"": 100}",1.7232631335932744
individual,P19,P19,arousal,multimodal,ridge,all,all,5,"{""regressor__alpha"": 100}",1.9791532111487955
individual,P19,P19,arousal,multimodal,ridge,5,5,1,"{""regressor__alpha"": 100}",1.6064372991931049
individual,P19,P19,arousal,multimodal,ridge,5,5,2,"{""regressor__alpha"": 100}",1.6562311597406174
individual,P19,P19,arousal,multimodal,ridge,5,5,3,"{""regressor__alpha"": 100}",1.7641244610945852
individual,P19,P19,arousal,multimodal,ridge,5,5,4,"{""regressor__alpha"": 100}",1.6146733403007028
individual,P19,P19,arousal,multimodal,ridge,5,5,5,"{""regressor__alpha"": 100}",1.8046325248977373
individual,P19,P19,arousal,multimodal,ridge,10,10,1,"{""regressor__alpha"": 100}",1.5850239256244243
individual,P19,P19,arousal,multimodal,ridge,10,10,2,"{""regressor__alpha"": 100}",1.673036407878553
individual,P19,P19,arousal,multimodal,ridge,10,10,3,"{""regressor__alpha"": 100}",1.7425653300993538
individual,P19,P19,arousal,multimodal,ridge,10,10,4,"{""regressor__alpha"": 100}",1.6206907638170365
individual,P19,P19,arousal,multimodal,ridge,10,10,5,"{""regressor__alpha"": 100}",1.7959900597988092
individual,P19,P19,arousal,multimodal,ridge,20,20,1,"{""regressor__alpha"": 100}",1.5887354519625332
individual,P19,P19,arousal,multimodal,ridge,20,20,2,"{""regressor__alpha"": 100}",1.6991718153399895
individual,P19,P19,arousal,multimodal,ridge,20,20,3,"{""regressor__alpha"": 100}",1.7806988880519363
individual,P19,P19,arousal,multimodal,ridge,20,20,4,"{""regressor__alpha"": 100}",1.6602742181969157
individual,P19,P19,arousal,multimodal,ridge,20,20,5,"{""regressor__alpha"": 100}",1.8227632741118205
