participant,representation,task,task_label,window_id,window_index,window_start_s,window_end_s,sample_count,sampling_hz,eeg_sd__C3,eeg_sd__C4,eeg_sd__Cz,eeg_sd__Fz,eeg_sd__Oz,eeg_sd__PO7,eeg_sd__PO8,eeg_sd__Pz,eeg_se__C3,eeg_se__C4,eeg_se__Cz,eeg_se__Fz,eeg_se__Oz,eeg_se__PO7,eeg_se__PO8,eeg_se__Pz,eeg_hm__C3,eeg_hm__C4,eeg_hm__Cz,eeg_hm__Fz,eeg_hm__Oz,eeg_hm__PO7,eeg_hm__PO8,eeg_hm__Pz,eeg_hc__C3,eeg_hc__C4,eeg_hc__Cz,eeg_hc__Fz,eeg_hc__Oz,eeg_hc__PO7,eeg_hc__PO8,eeg_hc__Pz,eeg_mf_hz__C3,eeg_mf_hz__C4,eeg_mf_hz__Cz,eeg_mf_hz__Fz,eeg_mf_hz__Oz,eeg_mf_hz__PO7,eeg_mf_hz__PO8,eeg_mf_hz__Pz,eeg_bp_delta__C3,eeg_bp_delta__C4,eeg_bp_delta__Cz,eeg_bp_delta__Fz,eeg_bp_delta__Oz,eeg_bp_delta__PO7,eeg_bp_delta__PO8,eeg_bp_delta__Pz,eeg_se_delta__C3,eeg_se_delta__C4,eeg_se_delta__Cz,eeg_se_delta__Fz,eeg_se_delta__Oz,eeg_se_delta__PO7,eeg_se_delta__PO8,eeg_se_delta__Pz,eeg_bp_theta__C3,eeg_bp_theta__C4,eeg_bp_theta__Cz,eeg_bp_theta__Fz,eeg_bp_theta__Oz,eeg_bp_theta__PO7,eeg_bp_theta__PO8,eeg_bp_theta__Pz,eeg_se_theta__C3,eeg_se_theta__C4,eeg_se_theta__Cz,eeg_se_theta__Fz,eeg_se_theta__Oz,eeg_se_theta__PO7,eeg_se_theta__PO8,eeg_se_theta__Pz,eeg_bp_alpha__C3,eeg_bp_alpha__C4,eeg_bp_alpha__Cz,eeg_bp_alpha__Fz,eeg_bp_alpha__Oz,eeg_bp_alpha__PO7,eeg_bp_alpha__PO8,eeg_bp_alpha__Pz,eeg_se_alpha__C3,eeg_se_alpha__C4,eeg_se_alpha__Cz,eeg_se_alpha__Fz,eeg_se_alpha__Oz,eeg_se_alpha__PO7,eeg_se_alpha__PO8,eeg_se_alpha__Pz,eeg_bp_beta__C3,eeg_bp_beta__C4,eeg_bp_beta__Cz,eeg_bp_beta__Fz,eeg_bp_beta__Oz,eeg_bp_beta__PO7,eeg_bp_beta__PO8,eeg_bp_beta__Pz,eeg_se_beta__C3,eeg_se_beta__C4,eeg_se_beta__Cz,eeg_se_beta__Fz,eeg_se_beta__Oz,eeg_se_beta__PO7,eeg_se_beta__PO8,eeg_se_beta__Pz,eeg_bp_gamma__C3,eeg_bp_gamma__C4,eeg_bp_gamma__Cz,eeg_bp_gamma__Fz,eeg_bp_gamma__Oz,eeg_bp_gamma__PO7,eeg_bp_gamma__PO8,eeg_bp_gamma__Pz,eeg_se_gamma__C3,eeg_se_gamma__C4,eeg_se_gamma__Cz,eeg_se_gamma__Fz,eeg_se_gamma__Oz,eeg_se_gamma__PO7,eeg_se_gamma__PO8,eeg_se_gamma__Pz
P19,C0_reproducible_harmonized_no_ICA,sisyphus,Sisyphus,sisyphus_s1_25.000,26,25.0,27.0,500,250.0,6.40505743090085,4.206087027054295,3.8062899647923696,7.487570805021408,7.094634528445078,5.55177180883599,12.422743390147135,2.6987644983328725,5.058932198392487,4.555532187555326,4.68487148191505,4.870468706670989,4.46511689237015,4.892737905401262,3.5304846017801084,4.249495039459609,0.5380842299052817,0.4185385735925655,0.3497090882298546,0.4064377664302614,0.4200967871477513,0.44429394149940443,0.23501554916782272,0.3147458921969547,1.27924163147432,1.6543203711245893,1.8928145896937785,1.661569664375142,1.6798186939881838,1.534773975479611,2.832252687100244,2.0515676706659294,19.0,8.0,8.0,12.0,7.0,13.0,3.0,5.0,1.9908679830895155,5.014660507026748,4.371911159409998,12.769638129491645,17.058258712422685,5.133645700650951,96.70339329754924,3.1675754410318935,1.5874395277395112,1.5647287238374,1.8336378017738655,1.7255966074765272,1.3262067679913139,1.7028774449718016,1.745839223419855,1.7775573794051422,4.251287400321814,1.7000585797453927,2.858048635577905,10.283426292012035,6.269653765307849,6.644785439076562,27.66038419249795,1.3719602560263928,2.1906693162202124,2.277046888541256,2.282647009509795,2.167442863119579,1.9822504447170126,2.135181111172389,2.134040122093192,2.174598883905906,2.86608008191726,1.4629660259085009,1.2668709099425253,3.8796893236147683,2.6807268420347317,4.482769429394331,9.737355166243852,0.9106724423567913,2.17850982100478,2.1526954689335787,2.14870306982809,2.312921178861696,2.2056449184656035,2.241185995826126,2.2130408999780724,2.0982758081356705,19.02415385839471,5.695525156987194,4.580656316461703,21.331868115648064,18.50403727942519,15.836584995742944,17.673440670317824,1.5547424665852732,4.033547821930617,3.896300417605587,4.015682646793997,4.023800773041059,3.977279733848125,3.9753679146816254,4.082513040480322,4.041915137815252,4.314019506670894,1.5928749840479481,0.8474608699898329,5.000987855527436,5.173731721878241,1.9680188599116892,4.297880637200186,0.3850476091785097,3.187919802714472,3.1693981216178537,3.223618836611018,3.238144700382056,3.1288659503672465,3.2342804308807382,3.1184351185553916,3.155306843204842
P19,C0_reproducible_harmonized_no_ICA,sisyphus,Sisyphus,sisyphus_s1_26.000,27,26.0,28.0,500,250.0,6.192941250731674,3.757973642877265,3.198451325607586,6.401027342209118,6.069502722735311,4.42566922040523,11.624814454692137,2.6354904854814483,5.085660813770067,4.942283636682599,4.21094692574126,4.763835273643208,4.172803074395641,4.612303099599967,3.9059702350531436,4.38539958103631,0.5231734077080603,0.39467160842031185,0.28780982428288876,0.39276100876747033,0.29986216445770014,0.3787190247042493,0.23081141558169058,0.321429201852503,1.2939128311737076,1.6173908324908353,2.1203741968126204,1.6931166961163746,2.149244841664069,1.776150089499608,2.6627722555506605,1.9479016406818406,19.0,11.0,8.0,10.0,5.0,9.0,4.0,6.0,3.062091857849504,1.7309371122162616,1.793923492964403,5.527993731360942,13.281181057734917,3.7534682241356743,51.06689272212846,2.5317687305776135,1.9066969762347536,1.8543642390115862,1.9482263866211915,1.8903464260623744,1.602583938145579,1.873420469899908,1.7980342675238599,1.7725564155569158,3.2429285880338528,2.096550467591232,2.858762359800746,6.777527707835045,5.440555182142748,4.560562456923731,32.893420278013636,1.2871559241196169,2.0632421765895743,2.04449776093213,2.0143123586591773,2.1750056678767398,2.1318305669196627,2.2641011779468783,2.030401738948775,2.210003886032953,3.7956332894521934,2.281011193947196,2.698097229001476,7.801526492959624,6.228644686822109,3.7128701876649934,12.336766851001881,0.6937150164499775,2.290809826309329,2.2870469164169576,1.9550103682838327,2.0887126731133483,2.050183614835703,2.0288480718500996,2.1216849777040165,2.1068932525916257,25.561648126951283,4.93370654453518,1.8140321959320391,11.998420087896909,7.314457142597795,4.53797163445132,16.059856519658613,2.0190050099235606,4.077329153722527,4.162642803265978,3.596935191040752,3.9042737131450056,3.9224724916179654,4.017712598547698,4.097110011617541,4.0297081568337925,5.787143962846924,0.7136934943801759,0.26760305714012816,2.2301390422141862,1.3755184905440518,0.9087217159302654,2.3946130567921142,0.22973528344925295,3.088871757042901,3.1068979950022513,3.230269412321371,3.244639360406961,2.8395438329995155,2.8212784853868564,3.353954519425036,3.152536400093416
P19,C0_reproducible_harmonized_no_ICA,sisyphus,Sisyphus,sisyphus_s1_27.000,28,27.0,29.0,500,250.0,5.911917831202163,3.8916217587845323,3.3829140572785645,6.748596083037982,5.625207323710711,4.268887477890317,8.77529451204152,2.3053481126549853,5.133990861308915,4.637488946819007,4.656837402013802,4.880480644087227,4.3637160559867665,4.868361429326204,4.605452119106594,4.525927507888125,0.48101570693193335,0.3680721832062084,0.2905721881397769,0.38309713740700047,0.31323928780317534,0.39796749738831905,0.2972097497949663,0.3382224237286542,1.417143587095737,1.6131664511296788,2.0021006097913667,1.7184134097401222,2.026813643670717,1.6826458785502596,1.9654533929969848,1.7639329626290434,18.0,10.0,7.0,12.0,6.0,10.0,7.0,8.0,1.5701968140884197,4.557002801728758,2.1493091603815184,9.49686722259766,7.276276937790411,2.18421363323651,15.082207204200621,1.0366349852290142,1.6347046522750284,1.8648469432926837,1.988949806461032,1.9725319021399639,1.7561918697204817,1.994461099911803,1.9116302894243586,1.8247954423676647,5.832592047054536,1.8398793794044284,1.7555076450812561,5.55751854453494,9.132480715404187,5.4098428256724915,17.930882226001142,1.5700994114928466,2.2097858419804584,2.2977688335381874,2.2253992076426545,1.9588213879806047,2.1647558301382097,2.162816544389547,2.196073755020602,2.0557652898468644,3.0636743305735665,1.8638607720612008,1.15032446474236,3.542741777282179,1.8922835914907683,2.408393195805579,7.971791113111362,0.9460399226765539,2.1873637249183027,2.2648162192171286,2.303666550913095,2.1636496042642306,2.3142662378660472,2.2642559837883462,2.270091811406133,2.07647839472643,19.013484816424423,6.187752496620714,2.016455471110345,16.393879645893563,5.110529709155211,5.806934377241475,19.11805557614868,1.4522885791836677,4.175397165064206,3.8783733009337866,4.020998345648497,4.089051299505744,3.965645699521681,4.003038710963517,4.002157758220237,4.009028905847726,4.719218516599022,0.4574566148093515,0.3774432129785289,2.885462198154964,1.6957588032834752,1.4924372592954067,1.8574581001078292,0.2003615423468861,3.0956504599792933,3.0618204879995945,3.0873089469686867,2.869134000576076,2.9085719113071464,3.3391814490145877,3.0758601566988153,2.616688825216003
P19,C0_reproducible_harmonized_no_ICA,sisyphus,Sisyphus,sisyphus_s1_28.000,29,28.0,30.0,500,250.0,5.780871679685478,4.317955927923177,3.718531903911055,7.297823543243895,5.1340040750994484,4.30995011877454,11.269595678237165,2.6012592624087003,5.0823811001792825,4.489140843925332,4.051619632254367,4.583386129918658,4.60444973895166,4.901202019946914,3.561553008989904,4.362796790725667,0.4677506925851395,0.36261873051172544,0.2644263446783804,0.3584745529823565,0.33465513604733604,0.3884560541481804,0.22228194062982448,0.3131049787326654,1.4456940524859787,1.7386618653122567,2.2290042786822553,1.824676241436947,1.9153665405960831,1.6977737300709825,2.563525526350169,1.9250112267558754,15.0,6.0,5.0,6.0,7.0,10.0,4.0,6.0,4.288854957448593,6.0445167340308865,5.416522133971132,16.733709401751575,4.968428188913448,2.597615969220668,73.95973301885081,1.8981773427586601,1.9374654301878032,1.739990610569076,1.8442235811102632,1.854543108798861,1.7764973329247202,1.9292427632069664,1.740633888480626,1.787991118400971,5.237266306504226,2.181634919238264,2.989061882415637,6.224786347130484,6.916882552994524,3.4980238775925825,22.11365493274527,1.605919706595114,2.152884637939619,2.230998918663472,2.0923925427503574,2.1245905046213833,2.0674347710358347,2.1774091678893326,2.059134773773911,2.2077582300706395,3.686123255048944,1.3324740655315799,1.5081468131607094,3.965701391487446,2.2220231446362844,3.039854557870209,12.542723550315458,1.0975058152135653,1.9709232539586061,2.2822472461117846,2.158672200864155,2.1931617687065232,2.160788715550377,2.272065645299736,2.249880288936147,2.07428005606086,13.689297434591634,4.8222387289705715,2.095378907790339,14.821354205978976,6.1678839643664505,5.399443666884595,14.306552517951268,1.5018759924667526,4.145802489065706,4.0739569293434466,3.9629512122841284,4.034672962548789,4.11470494811465,3.9971878233522746,3.7706382738179194,3.954040013130973,3.50835315691279,0.7807670933426516,0.24524829867073572,2.921021613595457,1.176735629738614,1.2571370131975694,1.508211830826125,0.14447816019907186,3.004683086899864,3.104360765812456,3.227325769883935,3.0600748255955774,3.021669523398757,3.325220870912376,3.302741284054222,3.3277023925097535
P19,C0_reproducible_harmonized_no_ICA,sisyphus,Sisyphus,sisyphus_s1_29.000,30,29.0,31.0,500,250.0,5.157566073921712,4.53490381271751,3.6522317093821597,7.647176866789618,4.754328800615028,4.273853577325456,12.13331995337773,2.700686120787726,4.922008227605066,4.540004859131795,4.122934256130923,4.87881155237316,4.740809331631367,4.9318956224569845,3.2810641178430493,4.632771642440158,0.46911551060595547,0.376570868322246,0.28436235985268166,0.440504369329554,0.39653279860663365,0.43605609476740964,0.2304637866929217,0.38641402157493415,1.380544717860832,1.6544038613490166,2.0931699571822056,1.456399571336463,1.6016187714997732,1.5190591624688203,2.517298999571473,1.6410964306069997,18.0,9.0,5.0,15.0,9.0,15.0,3.0,8.0,3.4653625712829976,7.594265768315257,5.8466638262558925,10.515058580062911,3.110260694983067,2.0534809720794778,96.6683824627668,1.754781313850864,1.7631293369466121,1.4855255342991416,1.6398006204676383,1.6310795983725515,1.676309709069802,1.9504699535031604,1.4285097857179894,1.9209608187202125,2.952060767692937,3.428691078074893,3.070056252424916,7.600720474165098,6.875264092389055,4.117283636005502,14.715796028622973,1.5530486817962876,2.2202319708948868,2.182179358860133,2.1393857525026037,1.9997605942817709,2.2219136033592046,2.088705975304651,1.9543676279503295,2.294852175425454,5.258525856999324,2.649867451776381,1.6017801529028486,6.308251384548694,4.693462635086385,2.047050281206194,12.593817881676362,1.2959909945689105,2.0158188434088085,2.2692928145972564,2.0378624653958384,2.067093735323312,2.0980842275547227,2.2083020153355175,2.16677473561924,2.2761555729637952,16.672567965483815,8.008270985641573,2.705103278542205,28.51320514810288,7.568116354142157,9.532969816567437,16.208721236507724,1.7943126496761836,4.0042821002896,4.082148020636039,4.1232742306278025,4.013379186310204,4.111345636256098,3.8463547632227493,3.98285426775204,3.986358312567601,2.2507860360366,0.8279081667702963,0.29262884886529505,3.89501886803996,1.4533835513086406,1.8608552508388998,2.1191519831730683,0.2314538072059185,2.6877752144046787,2.8613415395700605,2.8364163249575745,2.838825311782745,3.137833979142372,3.1300823268869666,3.130075151571277,3.1257008314376518
P19,C0_reproducible_harmonized_no_ICA,sisyphus,Sisyphus,sisyphus_s1_30.000,31,30.0,32.0,500,250.0,5.248963872351523,4.432446669350272,3.1763625727355773,8.045868631215834,4.807367107051081,4.5164667362301705,10.340893932863827,3.010064660535532,4.78630478273207,4.850416455820399,4.845700300731469,5.107922145683736,4.814909796418013,4.926331733135122,4.570324750343336,4.6737515426387075,0.4227547806106642,0.37515950708739765,0.362936610390501,0.4889159241600482,0.40965401729847556,0.45345520845633686,0.28696781010450195,0.37872688286917255,1.5077222171263251,1.59743831528309,1.6569272285377579,1.3573743187226077,1.5416470483636466,1.4795631531750748,2.073743027395543,1.6607946765421269,11.0,12.0,13.0,17.0,12.0,16.0,8.0,9.0,2.709793458402027,3.2042019560957957,1.6765926418635997,4.412350571194523,2.5778497315833313,1.3893495637367412,22.74996500118395,2.821059748032334,1.772692441368986,1.8961323466801263,1.8832754442327533,1.852081941544963,1.6070910509318135,1.4481449873480754,1.958293899514711,1.7909658696250021,5.928753018906262,2.7440410096833436,1.6666758883679664,6.716748808242038,6.336767552866941,2.7255915183805834,19.424848301923774,1.5360412861121862,2.238080664686956,2.0513579677528457,2.151267183499608,2.1786471712778614,2.25749478526264,2.2293624537286636,2.2293183987171794,2.15870509019461,3.756192963943625,3.696796954554009,1.2186136145829063,9.173430502180727,4.371009694985815,3.0757451089956653,7.629387870464583,2.0026701969580194,2.1535350945044,2.193216795882404,2.093002073560704,2.285300556629777,1.8847668832492446,2.0934038214838773,1.967803218009963,2.229067862266531,8.454566676732245,8.241911544913453,4.775081888299136,33.41596735391296,11.417104945993934,12.43841367398789,28.408014689415676,3.156235194628484,3.9459999851027483,4.139793048662104,4.025705321935472,4.098253453828646,4.036408730449646,3.8235050288714696,3.8465308937879166,4.1133989941952995,1.2076649770432106,0.7401238094339648,0.5286690925352735,9.63511965676971,1.643034708154648,2.8268407937243727,2.9228679244342737,0.45361498662280186,3.030033787538025,2.7360866558615227,2.6779490886896875,2.8372171812492843,3.0733841831510778,3.170798504899368,2.989325302020373,2.9520805191894546
P19,C0_reproducible_harmonized_no_ICA,sisyphus,Sisyphus,sisyphus_s1_31.000,32,31.0,33.0,500,250.0,5.393961509817485,4.363202264862078,2.8471697679447097,7.100079906774071,4.5694197437303155,4.347361255991143,8.963465237907249,2.8148239396446497,4.9009475231640796,4.679647885724234,4.7627225831453694,4.982521870060851,4.916062730787265,4.974522417301884,4.337931095716371,4.346190382306695,0.45880545909637166,0.37769011687734394,0.37935269865145993,0.500671257922578,0.42727272361477453,0.46984037251773897,0.3050179595865292,0.3481852834359507,1.3790275570910964,1.6329308835829597,1.5646260333367246,1.3927961049990212,1.4827569779477636,1.3942811246436606,1.947970494985997,1.8167528587338295,13.0,8.0,10.0,16.0,13.0,15.0,6.0,6.0,1.7738642960074813,4.698474075253192,1.2454707218430483,2.5519634074060304,1.1484147388598116,1.3313956998298677,20.617281920628017,3.340582567348329,1.633659562548871,1.9527779644480687,1.973295608379639,1.9206255278436548,1.8308723963618823,1.9391310392548926,1.915494895195501,1.856937822522878,5.301896166483095,3.3463181512938895,1.6638461246943745,6.453680186592473,3.384941493623026,2.6011431537842933,27.37670378671526,0.876556376176165,2.127713877214952,2.2213282777227015,2.175261610731339,2.1175443377481553,2.248731132568441,2.128074881914895,2.1913974337484565,2.1868703456313083,4.600555070797014,2.2067461313608563,1.1275200547072006,9.119988491455757,3.6448588845210916,2.991563874232184,8.358776557358464,1.7455717742978696,2.2681410111792246,2.13880292562975,2.2738061467763466,1.8941614637292916,2.083124512677191,2.157450701275393,2.265744877071642,2.1796916780816202,11.483951723451751,5.415699110752447,2.5906004415211,16.342829414224404,7.148512062647451,6.475399400727635,15.63966608887139,1.7343963556109927,4.048741471430576,3.89295058637689,3.877898746180442,4.078768360383492,4.00545267171881,4.010134039924589,3.8470905113792737,4.136249392129087,1.65106908027116,1.1334019602012335,0.3030639315775215,8.978414276250145,1.4257743582927371,1.4531585511675005,2.663367771519553,0.4569576066374769,3.092821976636296,2.988843692721136,2.9380766295858263,2.731783927064327,3.027092486031023,3.0641543967011673,2.976217091593307,2.8123984645161184
P19,C0_reproducible_harmonized_no_ICA,sisyphus,Sisyphus,sisyphus_s1_32.000,33,32.0,34.0,500,250.0,5.9363004046280805,4.100765375197713,2.7845503202268387,6.9442629986041275,4.803934602194821,4.098723489201471,10.237116366577585,2.616892977948372,4.888350411925516,4.836381763100664,4.674690534691719,4.98244481944414,4.8986075334855474,5.004489897041994,4.263338429484654,4.533453017385301,0.5491114593384488,0.4119847971871336,0.371731574737366,0.4808434570344497,0.4423980705363835,0.4533895454865459,0.2653537116578009,0.3362203180310422,1.216481566376501,1.5562174461394696,1.6433146941966372,1.38010818784929,1.4744244052321196,1.4041243645660981,2.240811348740983,1.873591505148966,22.0,11.0,10.0,15.0,12.0,15.0,6.0,6.0,0.9539873198470191,2.9820178863004596,1.4038054083041556,9.298377377295173,3.3273659332948555,2.3976237218931593,18.23610684743286,1.7400174891415823,0.9327178929545037,1.8680278240812977,1.992460236960241,1.95436179659684,1.9588707979968263,1.9919411796367656,1.6492221445902686,1.9388677870632363,3.834940426935411,2.139760558009629,1.8397004344826824,5.934114685437015,4.124280698921081,2.0068263648837235,18.626005819808125,1.1924689253675238,2.1730308595027132,2.051732448279396,2.0508426259967214,2.2536871768853404,2.248405130698896,2.1762426881393875,2.0341819739098432,1.8894738151687867,5.153386941609369,2.8694477154596525,0.8972628626082837,5.595037544728064,4.992544416249512,2.358570165592708,4.61592043873101,0.39978220304080636,2.0970418485834506,1.9617076003596006,2.101316204663596,2.1541312467952904,2.2907343369977213,2.206318372740687,2.198319341768715,2.181237571475069,23.297907791690044,5.745567870193061,2.748262336471167,23.660914133798553,10.814742329448976,8.57573726231894,19.177387330268548,1.742403899134959,3.9619122137633687,4.1608120708426,3.8302512703548794,3.9849401135181206,3.9279164533449635,4.065685118009123,3.9539971490301067,3.9574032016690013,3.656755344683911,1.0069822064539924,0.2717267494251512,4.683521485030495,1.2397682943734445,0.89732946832421,1.8841144702852606,0.38045818785295876,3.205509379802562,2.8324794015285883,2.8622506629276976,2.9869251647224115,3.0722368411068093,3.103862719446426,2.8250086436091024,2.782728970968882
P19,C0_reproducible_harmonized_no_ICA,sisyphus,Sisyphus,sisyphus_s1_33.000,34,33.0,35.0,500,250.0,6.716331084627419,3.7801483214549476,2.760882518864391,7.500361748378931,4.674036146208949,4.4264441963588705,10.650102944840706,3.090208763125728,4.943296247765571,4.685516407374657,4.717016219609108,4.902539355754207,4.704482455304007,4.744149965893722,3.8357813583153058,4.095624961650562,0.5222167262505398,0.446730315841133,0.38058146138935744,0.4626419664264508,0.41286187680131786,0.4108137917814354,0.2718337149985364,0.29740845087747053,1.272089481462222,1.424442777396848,1.5808392362407562,1.3793066152565099,1.5573535745455742,1.5078453732333257,2.2423157185021982,1.9739122542880605,23.0,13.0,10.0,18.0,9.0,12.0,3.0,5.0,2.3969401202881535,1.99540030727403,1.8508804139747377,6.40182026982311,5.499933851998872,4.609332721638987,67.93439388642199,4.177007108041472,1.9380848466368792,1.6219673834699195,1.9641705989227527,1.9172036379716433,1.804220299786139,1.726024455819779,1.877575716266246,1.8641545390536027,7.091822079956302,1.1679004961706683,1.5891903607218536,5.70191966604759,3.77660072794267,2.253096179496847,20.75189475846065,2.0970903724373717,2.032726945127582,1.9018291577741466,2.311393762466914,2.208553417817597,2.213281254689071,2.240109278273848,2.170702023675356,1.7792963929516348,4.523289802265328,3.546053526502248,1.2070010880887534,9.61107622372119,1.915234051405259,2.0649938127910477,9.500506544151548,1.123282469363694,1.8830816171276237,1.8259794228078468,2.2680377933714153,2.1249606638727054,2.2397247545810943,2.0397974290024923,2.2612626993953597,2.098509108552847,25.18346731763862,6.746127155262023,3.2178071573241254,29.67305893166622,8.211249098598662,8.806925569546218,19.82086841461406,1.9614122250899537,3.9269310814537888,3.8856255720517607,3.799253008445151,3.8586105035389764,3.923579686731901,3.892415296256119,3.9490253543198324,3.9904565542302124,5.743251529148185,0.9353800607516031,0.27491006083459246,3.97823911681528,1.0108626969195458,0.9951179820108887,2.585636987590512,0.20759999578580635,2.9618033623757007,2.9461932383015155,3.038760464658006,3.27989052493397,3.2390869669872058,3.234610915501616,3.0013860490615936,2.9956098472413037
P19,C0_reproducible_harmonized_no_ICA,sisyphus,Sisyphus,sisyphus_s1_34.000,35,34.0,36.0,500,250.0,6.3344804040659595,3.4900184532819116,2.449846149204429,6.484182421959166,4.629499632208213,4.826614437280886,8.830197685160169,2.756844856598003,4.8835732951361805,4.853274643996342,4.606220188306075,4.860691026960805,4.714088502224145,4.861237404806382,4.586126066889371,4.510013292109462,0.5303504843142018,0.45483769684582287,0.35746890163910394,0.4723253011193954,0.3865690443851159,0.3740485822790603,0.31603320032995413,0.33698705335255075,1.2917399055339784,1.4286666272664137,1.6392423666020213,1.3951431904204878,1.7164918124811857,1.6496764465991758,1.9760465452945242,1.8406061190097875,19.0,12.0,9.0,13.0,8.0,11.0,8.0,8.0,1.8865970294319283,2.0511245620685603,1.0593891499924437,3.672971158973181,7.191657691483941,4.400531464964058,21.340994450543743,2.246670435064119,1.817834363519907,1.8214103173163403,1.8490719220212661,1.9240882460072988,1.805892354218671,1.945890567472057,1.9008743558478982,1.9084511141683893,4.720111454019901,0.9329580362551282,1.642977007183426,5.106579464952908,3.7799634549926475,4.255418928066294,14.364793836411918,1.3535772752042272,1.8122674174513336,2.2711594939824,2.1701545855789766,2.1336317913918568,2.3096683913467846,2.271904374336583,2.273366094394338,2.127872129099673,6.626481580120174,2.8275923890679806,1.6389338133877815,10.692169621492525,3.474886024034979,3.0534177180071955,13.195708392018503,1.4607302990976025,1.6053678063776542,1.9115626151161227,2.232757268824592,2.0448129574218425,2.2939797881590693,2.218745125380344,2.0782172675621977,2.1164204007497593,19.002435639640115,4.924970500142541,1.907527846516455,17.993743765843956,6.556503271819393,7.4244019707366,17.333966283702942,1.6791287711982044,3.966437708293069,4.083749372850113,3.928530452037737,3.9030976818027914,4.032562979820366,4.056495604140859,4.067737233782753,3.8570707028128486,5.931151637945584,1.1570802941339609,0.2029349766219673,4.252407638376875,1.577030923345252,1.0801989603678592,3.0975366929774704,0.3866201577863566,3.0475153420041763,3.036694260414098,3.204829859530603,3.186254445422415,3.285866068412456,3.1913686443389064,3.061864755233469,3.1375107787211034
P19,C0_reproducible_harmonized_no_ICA,sisyphus,Sisyphus,sisyphus_s1_35.000,36,35.0,37.0,500,250.0,5.489383612639492,3.242380878313024,2.508279439528288,5.989274837413421,4.242937342141069,4.723256184865667,8.506019053145973,2.208703544151813,5.026753995053233,4.827358233692379,4.358443264494951,4.609568911789052,4.490455118766101,4.472187463352045,4.218550991477078,4.725179996959082,0.5666435260686067,0.3921599179480424,0.29353300627081064,0.4128504190224986,0.39573831520058905,0.34632705334336233,0.29884156069899204,0.3728253482381895,1.2283695598764615,1.6775269412553888,2.111652860516174,1.6191987874929996,1.7197454397194283,1.8065315151448247,2.0833821620190967,1.7117369065001906,24.0,11.0,6.0,11.0,7.0,7.0,5.0,10.0,2.442163100181082,1.4012919932224985,1.9664890576994556,11.199626067890478,7.1314584109876815,7.964608203287669,31.189907242186973,1.1605100606760521,1.9444369570227846,1.9405120003635825,1.8911223143185638,1.7976231281883255,1.6880616858978332,1.6143754480289605,1.9370205242002227,1.7407282742637475,2.0743653680156076,2.675349258739113,1.8598543639767764,4.131630637190855,3.649143672626543,5.176905663440301,11.903712857988593,0.8613869244832234,2.169562229059505,2.2481394937647634,2.1111423410933168,2.2431668174215176,2.237867509652631,2.3008148242783912,2.0123606572204187,2.0386272954857523,1.9428338271651047,1.8628384212253253,0.971093001896486,4.846687252836356,1.678944543488556,1.965736279319874,14.670129626266288,0.904059168888414,2.2731447391252684,2.2251435650105598,2.1296465842826655,1.8646155747544906,2.2990625697687985,2.1286568670687314,2.231579557343231,2.2297725905103563,16.33031862992469,3.414488354740741,1.2710998612896764,14.040146016233182,5.410934590418455,6.870674760957554,13.56404430013835,1.521424632082874,3.9517875839345242,4.073237644132803,3.8542507112325515,3.895525179745049,4.035530162627262,3.9860180959471463,4.029004081216208,4.057360977886138,3.8567371334880547,0.5674620761473402,0.22063180288124262,2.4365945146680392,1.1035083309061402,1.0638138175496132,2.52471608727031,0.2806044301806314,3.1681339227590297,2.9870832486958734,3.2066166878956817,3.1034434799135155,3.2209375379194496,3.165129866043619,3.1930855882444678,2.7349455026361986
