eeg_sd__C3,eeg_sd__C4,eeg_sd__Cz,eeg_sd__Fz,eeg_sd__Oz,eeg_sd__PO7,eeg_sd__PO8,eeg_sd__Pz,eeg_se__C3,eeg_se__C4,eeg_se__Cz,eeg_se__Fz,eeg_se__Oz,eeg_se__PO7,eeg_se__PO8,eeg_se__Pz,eeg_hm__C3,eeg_hm__C4,eeg_hm__Cz,eeg_hm__Fz,eeg_hm__Oz,eeg_hm__PO7,eeg_hm__PO8,eeg_hm__Pz,eeg_hc__C3,eeg_hc__C4,eeg_hc__Cz,eeg_hc__Fz,eeg_hc__Oz,eeg_hc__PO7,eeg_hc__PO8,eeg_hc__Pz,eeg_mf_hz__C3,eeg_mf_hz__C4,eeg_mf_hz__Cz,eeg_mf_hz__Fz,eeg_mf_hz__Oz,eeg_mf_hz__PO7,eeg_mf_hz__PO8,eeg_mf_hz__Pz,eeg_bp_delta__C3,eeg_bp_delta__C4,eeg_bp_delta__Cz,eeg_bp_delta__Fz,eeg_bp_delta__Oz,eeg_bp_delta__PO7,eeg_bp_delta__PO8,eeg_bp_delta__Pz,eeg_se_delta__C3,eeg_se_delta__C4,eeg_se_delta__Cz,eeg_se_delta__Fz,eeg_se_delta__Oz,eeg_se_delta__PO7,eeg_se_delta__PO8,eeg_se_delta__Pz,eeg_bp_theta__C3,eeg_bp_theta__C4,eeg_bp_theta__Cz,eeg_bp_theta__Fz,eeg_bp_theta__Oz,eeg_bp_theta__PO7,eeg_bp_theta__PO8,eeg_bp_theta__Pz,eeg_se_theta__C3,eeg_se_theta__C4,eeg_se_theta__Cz,eeg_se_theta__Fz,eeg_se_theta__Oz,eeg_se_theta__PO7,eeg_se_theta__PO8,eeg_se_theta__Pz,eeg_bp_alpha__C3,eeg_bp_alpha__C4,eeg_bp_alpha__Cz,eeg_bp_alpha__Fz,eeg_bp_alpha__Oz,eeg_bp_alpha__PO7,eeg_bp_alpha__PO8,eeg_bp_alpha__Pz,eeg_se_alpha__C3,eeg_se_alpha__C4,eeg_se_alpha__Cz,eeg_se_alpha__Fz,eeg_se_alpha__Oz,eeg_se_alpha__PO7,eeg_se_alpha__PO8,eeg_se_alpha__Pz,eeg_bp_beta__C3,eeg_bp_beta__C4,eeg_bp_beta__Cz,eeg_bp_beta__Fz,eeg_bp_beta__Oz,eeg_bp_beta__PO7,eeg_bp_beta__PO8,eeg_bp_beta__Pz,eeg_se_beta__C3,eeg_se_beta__C4,eeg_se_beta__Cz,eeg_se_beta__Fz,eeg_se_beta__Oz,eeg_se_beta__PO7,eeg_se_beta__PO8,eeg_se_beta__Pz,eeg_bp_gamma__C3,eeg_bp_gamma__C4,eeg_bp_gamma__Cz,eeg_bp_gamma__Fz,eeg_bp_gamma__Oz,eeg_bp_gamma__PO7,eeg_bp_gamma__PO8,eeg_bp_gamma__Pz,eeg_se_gamma__C3,eeg_se_gamma__C4,eeg_se_gamma__Cz,eeg_se_gamma__Fz,eeg_se_gamma__Oz,eeg_se_gamma__PO7,eeg_se_gamma__PO8,eeg_se_gamma__Pz,video_irisdo_norm_mean,video_irisdo_norm_std,video_eso_norm_mean,video_eso_norm_std,video_enso_norm_mean,video_enso_norm_std,video_mnso_norm_mean,video_mnso_norm_std,video_mwo_norm_mean,video_mwo_norm_std
4.009518781235642,3.773988035110434,4.266052869767453,6.386865467351955,4.287384056061692,4.4059617537794855,5.554564624085984,3.740962748979247,4.216434163137811,4.568768443574497,4.689855740151559,4.841855265675574,4.476053096952862,4.6131748631984895,4.272113513136272,4.019868296648718,0.2924308435738073,0.3488253604460624,0.3908028369648265,0.4131166176384396,0.3027545130506193,0.3399918187911434,0.2684773053607279,0.2342857402086345,1.8050968770698204,1.5534549193461802,1.539154725433158,1.3745060634337862,1.8004910910997345,1.6116936742949783,1.9790502164413768,2.207836753639321,6.0,10.0,10.0,14.0,8.0,9.0,8.0,5.0,6.424121566936532,2.0559130870617355,3.3501725241765064,6.3424598749214205,3.5145888864205674,3.0303883820632134,9.366538208657005,5.842033303494556,1.7904074074831653,1.5882968018566792,1.8806718531816813,1.8493863311547651,1.6755645378949502,1.949126467738775,1.7862454317224854,1.771574483496338,2.9063278677723585,4.077761504961087,3.491513130323552,3.709901988257405,4.655493728908345,6.20039474128975,5.24498741308993,3.484430647153139,2.1998304013998213,2.149251233402493,2.1480371655755803,2.2779467089111867,2.016513549377564,2.217646159919137,2.103383339500703,2.2914703969377483,1.965582303310084,2.69871067534236,2.4420320531136994,4.889171382578085,3.7258113453681423,3.5478247832752543,6.168280329211842,2.010877298728728,2.086081299172472,2.0982500766371808,1.8793838234137916,2.2920229882916114,2.0747543502568755,1.983094336309232,2.1950609216133854,2.1002637668329336,4.349828096842672,5.792252507902497,6.758036251870943,17.343775228970582,4.199169223365135,6.414920967737175,6.493071997182161,2.2970973210836183,3.839338048002248,3.9047260472097056,3.9770090714453215,4.053078051513295,4.057489241646128,3.991374102909469,3.749727968695322,3.720378202668981,0.170246126037337,0.2008454490071169,0.4045832154932506,0.8197026482269957,0.3243945672258012,0.4273925186899487,0.478207065649994,0.0725043185861408,3.0643732885394366,3.126577421994012,2.3094999660274795,3.061046505962206,3.105101499917424,3.028983203272053,3.130112612905851,3.317140708848981,0.042896522106723,0.0157979871342748,0.7008677002194914,0.0103708809566079,0.46261723873887,0.0205752809510875,0.170442624757794,0.0051142707415168,0.5630822494525449,0.009371145490984
4.087140836820889,3.8654672089027833,5.123393245861677,8.270228039949888,4.88740191803906,5.606169799073877,5.441978337288816,3.678723613901753,4.210240711716718,4.416906127469992,4.30042404941826,4.571180339803434,4.232430929723979,3.976267194730146,3.8894433108251087,4.329134233933179,0.3117119512717764,0.3894635325837627,0.4128012937551024,0.3992427737623362,0.2850524458411471,0.2649206725448981,0.2961808776043639,0.2745172554418817,1.764671809225519,1.5291330921611748,1.5099115517677932,1.5704200670305914,2.0048557728839707,2.151790217624031,2.027050941147094,2.023835812254842,8.0,8.0,10.0,9.0,5.0,4.0,3.0,6.0,4.780183782208174,5.972009823160649,9.464291994817598,18.87682468176321,10.509506472391884,15.26291850899696,16.33323623013499,4.744136917289373,1.6351230876304232,1.8533801846548663,1.871645824455357,1.944641073641484,1.8860451882297955,1.98465737831258,1.649733271992798,1.899657280775855,4.6404323884263885,2.252225896775074,2.899138064610864,14.838860420369992,4.4204717916985885,8.052691767956127,4.951046351415549,3.138587738611584,2.080989377748895,2.279019000099137,2.1580756921332807,2.107054320807352,2.254208127608264,1.986508449297487,2.0541443976366605,2.24182320284864,2.428380639804933,1.792035882540545,3.979154211939462,5.565728122494418,4.156671400166144,4.506967789023739,2.5060253809757844,1.7432991246195693,2.0747539263813826,2.2473521803342686,2.227241788598783,2.112743327266622,2.2924407005524063,1.9504813504647256,2.076534096607659,2.2871762148437487,4.2912684254250895,5.8928832833603,12.152337977740412,31.663432776505537,5.393751960646908,4.994485507305016,6.686640948637495,2.6188474216765885,3.91209828570956,3.70182978500398,3.394926662543172,3.7805619934111103,3.886813339549892,3.972388398592357,3.967089180294225,4.063647157638266,0.1520158501407774,0.4708530289867059,0.5969151544679631,3.968984839432735,0.4691208301240931,0.5622652742312872,0.680472294238798,0.1900516808308356,2.5263611460390067,2.852956648107575,2.228536577055072,2.087224735753113,2.7013282603412607,2.8351521999265072,2.880558488208821,2.658831655858445,0.042434632577427,0.0127057896128502,0.7042198262769812,0.0096459110097888,0.4642168655618333,0.0160233508004893,0.1698224761285,0.0027451745142437,0.5615234438732445,0.0105991777303195
3.830549751259053,3.826989734621714,4.158951676595927,7.947367321252591,4.790646278606452,4.877100979198008,4.938988765920383,3.591568271017334,4.592791287919168,4.743378303636813,4.512517466301113,4.03647112000902,4.022202267163993,4.295531293109523,4.153676618284915,4.010992852417335,0.3820145152104305,0.3478870653721644,0.3701587394313478,0.2911519858945092,0.243844048438987,0.2803691124214503,0.2723608192991907,0.2398552644474062,1.498856393530548,1.567065370478374,1.6197270142930218,1.9988881216533356,2.22014334489876,2.0122042434325773,2.048336948042208,2.2502097911267955,11.0,12.0,8.0,5.0,5.0,7.0,6.0,5.0,4.156946407019879,2.3295676101670155,2.2182222981315283,25.57313459340377,6.468591486648371,5.3362810660512086,9.765844604250722,4.6268342726405525,1.6884049404366137,1.9701189266401176,1.8124469844700049,1.81148645587705,1.855307041304104,1.9056694846414983,1.9420487230703176,1.7458556647849075,2.222881697969101,2.1063860077674423,6.464568544004235,14.449211320082254,4.855312135685483,6.881753190867263,8.921912825415141,3.049108694839981,2.154852384208608,2.247999653143956,2.294899958397987,1.9078288916817332,2.27136523329598,2.243932584951895,2.205357269186207,2.1048489886640764,2.042807162671081,3.4192636210575467,3.0163171973244043,3.8531858035620727,3.2356393319651624,4.2731344389055534,3.79109659680977,1.2629165521217358,2.2749072305177265,2.207089910629916,2.146499571103793,2.2300598687804385,1.9844595955121729,2.108988644654584,2.2242754231645887,2.288336751120837,7.03315405833454,6.263415997062916,4.777376094792858,13.683691111702473,2.264154198692182,3.851569897828598,4.400488943639702,2.023115026282901,3.870432750107546,3.9519473106337433,4.041194512069553,4.033267315327775,4.059365434836404,3.995074117867538,3.9551072625406,3.868258137851827,0.313755584735308,0.2241065970019081,0.5205884305923887,0.997730727372134,0.2211824253487588,0.4624880683527083,0.3433181484221995,0.1005391256321551,3.1435109859316968,2.97887504380954,2.289077125288043,3.067359205632473,3.047634622675308,2.745637383861592,3.191900098361993,3.2550028088026317,0.074270144546399,0.0159773465242147,0.71490067446666,0.0049804560289138,0.4912677508766802,0.0156120660716493,0.1760683981422763,0.0029148564093196,0.5834089896698978,0.0142531471024877
4.23108681647442,3.3436600262734677,5.069946372387192,6.549056511193431,4.788909852135822,4.707750399804588,5.636604070481386,4.063391206542911,4.333949907094959,4.737928349403033,4.1323402920986965,4.653827943896615,4.050122996650715,4.063698894128712,3.891846632374925,4.199452134128405,0.3367032895025379,0.3483528424740069,0.2939194142273286,0.3664402743648162,0.2396251504824348,0.2494177977551329,0.2209407348356672,0.2514887036391157,1.6647366467275724,1.6616952578191586,1.9813934383462632,1.5612276419460622,2.3029460709400977,2.187321318912148,2.513845399970088,2.175368528906559,6.0,9.0,5.0,11.0,5.0,5.0,5.0,6.0,6.731945075963575,2.712560787821785,12.854885905440591,5.497384257484283,8.358037164679324,8.680538141238785,15.263044244372654,4.93346250485559,1.825751143972186,1.992755196280898,1.9199359127030933,1.9779057523394967,1.9768842913531453,1.9702556261378232,1.998258810910173,1.7744759327623714,5.418806895958189,2.892006139549044,6.544960794679948,8.921672361404674,9.478658782081752,6.582475206963783,12.37234048786129,3.361565813918111,1.9431306258634184,2.267620237781913,2.1231934711945164,2.000373889504496,2.2047748539745773,2.021777757647499,2.0963817974067105,2.1789305862828523,2.017431987864436,1.4841108793528108,1.79876809939107,4.352958809625637,1.6328046278306074,1.8331953091237545,2.8792129710959866,2.988346463460804,2.2555229917035886,2.036308740446595,2.2887477402747254,2.18458339772869,2.011117077727676,2.301310286575469,2.037349502004615,2.225524969535717,6.032768070883724,4.523602583547663,7.701328902968719,15.337434825459388,3.677566891828455,3.89801155091818,4.567587456911213,2.273677149290529,3.9617598977252095,4.046185179427936,3.727672979610736,3.79234864202217,4.053556992985058,3.87634827097829,3.9558199010166266,3.9198020771868745,0.318905471034123,0.3369769787850365,0.4257580747845056,0.8550672926026891,0.2479719707701759,0.2713619010239525,0.2582249030145311,0.238896310785085,3.0072122966429222,2.924050761746195,2.826962834625638,2.898240437235116,2.9086804278981164,3.0541427359699864,3.219502458838104,3.117925070585468,0.0633967609938296,0.0124535805771011,0.7052154419772558,0.0038453824153715,0.4785648276305229,0.0125194668918302,0.1765848462808177,0.0051798780542941,0.5751651789102451,0.0088504144184507
3.960651382261202,4.424249378648751,4.391688671247381,6.817584078190332,6.373263836379984,5.277076791001634,4.549832708652164,3.4568421210692835,4.674817819482181,4.419276675834293,4.4618960704533706,4.507494725709104,3.846736464783431,4.307498173149207,4.332968198026157,4.080786485737274,0.3467379847826811,0.3030083782588583,0.2989413707101343,0.3536596327739663,0.2123371067293855,0.2663033077309038,0.2818229746627659,0.2993986431128722,1.6104881761483558,1.7865659841800612,1.9884545675599457,1.671546117918104,2.3958422160735298,2.007786168145399,2.0499536031978125,1.7779520215741706,9.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,2.7396575403748127,4.820395687693258,2.939617113710244,10.443550798653437,6.10040166455175,5.827013289523646,6.001365958978141,2.8277302915110045,1.9160670968409144,1.9743271970671128,1.8492308734076213,1.8138230054044888,1.8901006480058469,1.8907944167452444,1.825706741092306,1.3675809968157422,3.2039857228468382,7.210273715162568,6.094375874584861,16.396475248400034,20.10211442878803,8.93942839434839,6.9288061103011644,5.79618590981107,2.269979663557919,2.188058157418294,2.2289089812237224,2.157599851658868,2.101052785710273,2.255197804612926,2.2744016457269347,1.9828906509282216,2.792263523392895,3.923036028358001,3.739432876444409,5.330418211421197,5.822896812236245,6.658170260136746,4.658115762884365,1.6676423527831856,2.232186437351339,2.171860302020413,2.2578866714028947,2.278444400774441,2.249450103176623,2.199065546771248,2.128832451207176,2.1361663600347005,5.074087786547628,4.573228538324383,3.75632152647795,17.85007795523989,4.314130030880742,4.893901417321973,3.9621308134334674,4.376644238567584,4.00399782491474,3.998412000653254,3.991717244946893,3.933206017256763,3.8892261975159927,4.001297290548271,4.07808848845786,3.5825516234645494,0.1900887037488779,0.3364202328750653,0.6102309486479642,0.677154975690258,0.3649855923323323,0.2684504887671602,0.6094293272869242,0.132353006087329,3.0781122859331824,2.896637359831434,2.457584003244075,3.162422687361044,2.6706207499294843,3.0533506313448657,3.1130411581364603,3.006403634413403,0.0718115746806844,0.0131467837974779,0.713643902039128,0.0069728629100892,0.4904231386597966,0.0107512329567882,0.1744003068065418,0.0032707105163448,0.5813811299588685,0.0095683418633805
4.593094373068865,3.487564690634144,4.84236190103722,10.375649414476287,5.600459203517456,6.101213323912129,7.749335401106682,4.50573033538781,3.9987407334836953,4.580038290369044,4.183644430290763,3.3454310947529664,3.8410741442572487,4.070085367544914,3.6123120727955857,3.840062610304715,0.2763421629013827,0.3347018447916706,0.3037876083516599,0.2106228900533473,0.2540874389892472,0.2392022862807932,0.196565817278347,0.2234610658970177,2.028735858243545,1.6782943993636366,2.022829257244414,2.762421624923876,2.447037034020467,2.2366746431797884,2.868555079611929,2.385884780006828,4.0,7.0,5.0,3.0,3.0,4.0,3.0,4.0,9.19460990146916,3.073945248073168,6.861340466079377,57.33497754600477,15.224448158348094,12.466834867227677,26.000513968113896,9.391964570393398,1.905308978893591,1.9218842899552029,1.8398060121548965,1.6738189868839697,1.7573825503541631,1.9321663109681049,1.9732294700934223,1.91744829283789,4.750619074673766,2.583553765623797,3.2836086042110817,10.282207665041188,5.66025571727031,6.909128253323912,9.15171718950634,3.327548813102456,2.0247557630612665,2.2600410729212537,2.168301708095417,2.020324927724232,2.2327730119716365,1.9864832089493147,1.9879153266195055,2.095191114441342,1.7284885233564546,1.1447398875418124,1.2544665772858807,3.2033924081985274,2.0892660323359133,3.380272351520704,2.820027087453305,2.102479308437274,2.2369307908604426,2.1764204475184936,2.1615821895475653,2.2200498454278987,2.183480441209936,2.248666465567014,2.062751025540156,2.216160985731232,4.123620398485074,3.0972615264896226,4.501626040947537,9.661465853946074,3.969699374384968,4.820336349968366,4.2416997327025,2.3660051831612883,3.8454227053189074,4.014348131117481,3.863711718550427,4.110875676130374,4.116024550465234,3.925112844693011,4.086277883566201,3.827525388178278,0.1606197785516131,0.2554940514749411,0.3873457850170723,1.362639882062928,0.8166115027076588,0.4213696158786957,0.4830076280332557,0.1670062921811015,2.9825841778267264,2.9116678199930157,2.8885164997925545,2.854242352394453,3.2008117199737285,3.303290907494941,3.0926229543118136,2.920033963506224,0.0411845459770995,0.0286045717182686,0.6959442057534632,0.0161985847982943,0.4656060558520426,0.0258426632960151,0.1710384082862637,0.0093110539725238,0.566121530093782,0.0196051013631468
3.86127698087404,3.7383325913557406,4.925589964667252,8.807310192912439,3.619955736623254,4.476875652993557,5.449554451819477,5.202523447908811,4.51942012695012,4.560254040005967,4.641151586757199,4.090597195073412,4.4748133208513154,4.530107224631985,3.922025899931247,3.4751179956380835,0.328810263645684,0.3569491835455534,0.348771275415617,0.2827600832330906,0.3055685221921696,0.3303174864955823,0.2473804796357673,0.1824079761012292,1.7898365088445425,1.5940824527609752,1.6594769875983195,2.050083876025108,1.868210504506997,1.746505588636515,2.189516992253271,2.7447798092971154,8.0,10.0,8.0,4.0,7.0,9.0,6.0,3.0,4.915902313709456,4.430924012544136,6.693810146775131,41.344657050189966,2.8106097010046702,2.5727731161591088,11.491354193883936,18.03314827568716,1.9503171986425971,1.7798339444038669,1.984841068598336,1.9047750284740184,1.7479325231211262,1.8717181638375744,1.490301329165594,1.8539068026959744,1.6983313705090637,2.5598387839915056,7.085647274671695,11.982050490479454,4.888890433286808,7.361444128086691,7.545700304274896,6.54292385997889,2.098660436176574,2.24963637452511,2.2810451706340995,2.209692015997941,2.276804993994121,2.277084547971568,2.224510165349212,2.236134621168532,1.8442311901531487,2.6011220285356127,3.095026424779456,8.991597681007018,1.9873331122009956,4.086214638972611,5.403421474843108,3.1316037017956875,2.2376253458915643,2.2290840866171577,2.195282053921812,2.2648814019160515,2.0126607022007046,1.9940535554900516,2.0780691936424214,1.9433548083741865,4.933302439128522,6.584453430083122,10.471493320623996,16.575105392385186,3.0098118334550747,6.027708366808957,4.183513322088333,2.1254643652427494,3.957387237797748,3.790613254798531,4.014709809538642,3.947094876703938,4.015233805116076,3.9128272886937374,3.979706189003945,4.0063265792282765,0.2989383670083256,0.2874906908473535,0.4442628053351865,1.925264264112338,0.5273879301940132,0.6845468987229855,0.4811224824957576,0.1792583848103137,3.282149610702455,2.7858803141120623,2.293133506124214,2.9567243946085524,3.033893376397137,2.9698600756041373,2.934256311493038,2.987300594279632,0.0521820503161386,0.0239813718573832,0.7063756036845885,0.015282199034012,0.4931745685893535,0.0224823778435222,0.1796117803078767,0.0058416074723468,0.5719226472413472,0.010568687922466
3.3441030350664764,3.4548361239281715,3.775477649417273,7.83846345584014,4.122466604942827,4.434742317121432,4.496972652254762,3.892115591099641,4.672328414795323,4.722783262816862,4.5711219874122815,4.353504994058083,4.425675673960099,4.296357287696716,4.138927893884025,4.248247927005007,0.4132514156872717,0.3794940074896583,0.3894886719937334,0.33190803804156,0.3221894096839239,0.3163529729818465,0.2840260288164767,0.2550096014845341,1.4241189509809875,1.5045838204107571,1.58981386394615,1.7538066308659883,1.8105281122248773,1.8235263956911003,2.0126764550601224,2.108445436627894,13.0,11.0,8.0,6.0,7.0,6.0,6.0,6.0,2.323431871209268,1.5711580202615678,2.187390610639928,14.146726761531522,3.0162419746468503,5.085657022512972,4.65379969180113,5.679453260403687,1.9270289621689929,1.9811476747217935,1.977517986549472,1.9028079406251253,1.8148039435257584,1.9322225099581067,1.91543224003474,1.9535171359550143,1.902301163848516,3.606016856561867,5.320334442652996,19.71517176325954,6.569517832319193,8.726815473279363,9.311020595282038,4.637742402690153,2.2838215031812177,2.1096279883517925,2.1649511686202287,2.017796851533764,2.1490528486389198,2.084754138891216,1.920649529638328,2.1968174120871327,1.3178302646580942,2.750502731362292,1.238055723848005,4.274609672129023,1.8717118830848127,2.4262785142821244,2.189266914585349,2.568090439330923,2.11875008698024,2.1823174025928767,2.113020904033661,2.124517737228972,1.970022080428532,2.26788922308681,2.240080002889397,2.18627933979804,5.610196232994793,5.454945048413211,4.964832401940003,16.341238738012798,4.32013112471075,4.448243844710429,4.226890533103679,2.9674077136557977,3.802283549981849,3.958119017147822,3.9625362077360378,3.89325675717067,4.112538621196747,4.128397056228498,3.9459277024864887,3.963876972812335,0.2414950625772277,0.3565696108603124,0.6213062366556728,0.8747487881524951,0.4709021479337134,0.4808983827267174,0.399100981717629,0.1716467298118566,2.396046591025714,2.825143376437032,2.3234987030143968,2.78335159192466,2.7452788864685647,2.65051259657121,3.109821090837789,2.961943001707179,0.0696298048259088,0.0126180082402785,0.711231420742697,0.0035439035123852,0.5056885732602436,0.0086454419024023,0.1786900869506572,0.0041432043746956,0.5783448373734522,0.0074490663985295
3.8081940209700655,3.944437451974583,5.040966277213577,8.894677727268528,5.429313135854867,5.776969194597462,6.8081288977226215,4.833318858094747,4.472598426507532,4.346541211123019,4.499443263803868,3.682790597947244,3.9701327363143215,3.8715342947934737,3.846241843965504,3.811938785435499,0.2927245261038672,0.3129948217754362,0.3175886132834989,0.2197127714245616,0.2255940404980331,0.2367078656996482,0.2076353124200467,0.1960053235888672,1.981930895400831,1.8179897325580996,1.9238559497312444,2.620834427074292,2.554721367744236,2.41444846675628,2.6033543043822926,2.666269940358968,6.0,7.0,7.0,4.0,5.0,4.0,4.0,4.0,3.7367964164418463,4.859870414471073,6.036406187188106,38.19853375896335,11.96035182194704,14.32561552850887,21.013642882461227,7.728864462055957,1.9567701347189708,1.6897711568085492,1.948428500490084,1.7832462856190947,1.8180294360139,1.694203632944263,1.8314988172141249,1.873310766932704,3.2586281730478133,3.589348919620663,7.831141860042961,16.758521632764495,6.999685081240717,8.46533464174678,9.10160180135007,3.2558494706745877,2.20610732764956,2.0293965549383377,2.2847358723818774,2.247561057788868,2.2587392197321368,2.221743580748641,2.2890559311232206,1.9193948822544804,1.5294073904444812,1.571799258213684,2.960597542942721,4.358531046027794,2.8788826842944664,2.6211662606408828,3.446943195090237,1.9226940117964988,2.274095949132656,2.295245082799747,2.1333355269993173,1.844694222629692,2.1306481918391054,1.86188181073856,2.1473515725525885,2.0106372442871123,3.1932706600612524,3.678599382446943,6.858413428768034,8.583357682353725,3.461238172600821,4.339949247831774,5.478256944066263,2.5151780646555437,3.994675739772392,4.04252032444152,3.90663987124015,4.064015464647236,3.8931887008099726,4.087819081516615,3.928363316788884,3.5006971337903123,0.258016094642447,0.2607373142947013,0.4440236973971947,1.0754537437636895,0.4466657857315149,0.4649068901304122,0.4214313342893189,0.1799881755660339,2.610691289681479,2.942774455234557,2.757989812674492,2.997779723181039,2.9542137045978984,2.7354748745589217,3.0663494832446165,3.207403801764868,0.0527886706261124,0.014737390525065,0.7035778775773912,0.0122139154900833,0.4855303347748543,0.0149454534231459,0.1731348545714958,0.0055366895259766,0.5704884357121667,0.0107873816273313
4.407515100765057,4.135484009307509,4.455835199266748,6.732111181177942,4.474657495519413,5.309175701246723,5.809443826987932,3.5319311558343496,4.464089487219448,4.159690617953389,4.577433084148632,4.68719463935403,4.146940998420664,4.333650894720293,4.1780729498262845,4.390665901724382,0.3462668933240003,0.2888292789154035,0.4069948906386211,0.326134699424987,0.2877634216333798,0.3128756409650702,0.2487185946799747,0.2765496112083319,1.482283710503199,1.8677159118936344,1.4541886018353385,1.7698195363265634,1.9476078612804104,1.7252481160446385,2.082850153570614,1.9191615396434023,9.0,6.0,9.0,8.0,6.0,6.0,7.0,7.0,2.124043821876759,5.639920797019345,4.457865660745181,8.050781385671229,6.491480815581555,8.530197587837897,8.145716829972478,3.1769284972562963,1.7120752195993938,1.953128980180576,1.821319983608468,1.972165712137228,1.896742464328604,1.878238897824948,1.9874530328544988,1.9212584271009945,3.86329464487761,5.515743269090544,2.9746749709832185,9.43870931476747,5.280434714132016,8.268023494257495,8.361747294946339,3.005742751980176,2.185573867187688,2.159299420016038,2.11970698367092,2.2193872140561544,2.119730388741164,2.1207594581278078,2.1322807224110134,2.186248853730591,2.117110531691276,2.4522678791015093,2.276846097540492,4.369194584195764,3.8826717690179184,3.7265846928606905,5.268791298779557,1.3713155087094298,1.574282101116995,1.9846398245560213,2.0094742193652584,2.3180351316443297,1.8437423325018203,2.2286999044562115,1.6985830014724792,2.1633940696831533,5.895640970076517,2.9487618174121155,6.345268137037353,12.112581504568064,3.322605898653547,6.743797279934359,4.669798196644432,3.2721067728592548,3.8587834918155135,3.946608816621556,3.993439733762311,3.908112284066528,3.882102136395787,3.913232049438099,3.994038303424472,3.674340052947296,0.1270021754900512,0.1923830911412182,0.3720429764294486,1.2495633551241865,0.3265053822058109,0.4783463063360531,0.4154634143432569,0.1410898753829845,3.247800415160132,2.8930597164670955,2.474037285560819,3.0624324314095746,3.132417006022014,3.197608495321665,3.22433677740289,3.193081705617049,0.0641452416944971,0.0192720448520966,0.713613924094656,0.0077579331126921,0.4898235745523301,0.0192051129486002,0.1701122109023602,0.0058079090821941,0.5752822574171618,0.0144355857726585
3.6480275220269047,3.5520972835387696,4.633812678900491,9.518654135214112,4.519638456573067,4.748918468046015,6.375829718146606,3.903341700594008,4.437787657688417,4.753315472067487,4.604506014845346,3.922199639395789,4.281974451106443,4.138225858078817,4.195669833196003,3.911284741234445,0.3026297385094708,0.3680093128870115,0.3786824363311344,0.2533219129480799,0.2672221279009977,0.2847273092667414,0.2501058835283603,0.2403321290363515,1.7972199020751027,1.5051279272315228,1.6113154831484953,2.110783685586744,2.0337145012079483,1.9306044845293269,1.946450385512688,2.0415155153484394,7.0,13.0,8.0,6.0,7.0,7.0,7.0,5.0,3.1506073766818625,1.7643124916237447,4.877493353297723,32.33722490694613,4.971651361002804,3.262206108831826,10.717534087739752,6.306524628930898,1.8967122897637747,1.971002241850053,1.902395826436713,1.6808781972128906,1.913703382761626,1.934310648222567,1.728166366442203,1.7779787206654096,3.016688631968542,2.668071979251777,5.5994388919482985,30.11376556009901,6.727414982111014,10.921716796173229,9.564133013610936,3.469322134766979,2.2071995875709627,2.2724839162229564,2.186856211971336,2.063403820307854,2.2649422899667635,2.261494906787835,2.160149826823208,2.2273726834028533,1.2798583384062132,1.7800688623560563,2.5848819748630034,8.320445361626911,1.930540056211888,4.129827682621275,4.335339902129885,3.1074294517380707,2.160305153882749,2.059298555508601,2.1863611937114324,1.949030327814781,2.0575049167059727,1.691650000905761,2.116457439600329,2.1226412659361054,3.0153379764748083,6.528546140184225,7.768878832721757,12.53731136637092,4.23759375089228,4.463216566492982,8.48782664325114,1.6846831484626883,3.952379426973921,3.857015191888504,4.066720311949665,3.9766205700455375,3.7351884923452983,3.834702672961481,3.7452460228414326,3.923630853351447,0.1748075162936677,0.2269741425831134,0.417415255738932,1.557768639032678,0.3008670344963413,0.3399454264399694,0.2749423053273607,0.187494164053213,2.8721392431922887,3.018943668859396,1.753618587308063,2.454018394830792,3.0345458020940503,3.2770584975143526,3.1283808025098803,2.499582828858682,0.0604968688019615,0.0192402673641673,0.7071158211787866,0.0100853423539636,0.4916684984380201,0.0191327448789791,0.1766813076293399,0.0040564912129306,0.5733755747125424,0.0104327144514236
